,party,text,label
2605,linke,Qualifizierungs- und Weiterbildungsangebote speziell für Soloselbstständige müssen verbessert werden.,411.0
2606,linke,Für ausländische Saisonbeschäftigte müssen sämtliche Ausnahmen in der Sozialversicherung gestrichen werden.,503.0
2607,linke,Wir wollen Arbeit in der Gesellschaft und zwischen den Geschlechtern gerecht verteilen.,503.0
2608,linke,"Wenn die Arbeit gerechter verteilt wäre, könnten statt Überstunden und Dauerstress über eine Million Arbeitsplätze in kurzer Vollzeit mit 30 Stunden pro Woche geschaffen werden.",503.0
2609,linke,Die gesetzliche Höchstarbeitszeit wollen wir auf maximal 40 Stunden pro Woche begrenzen.,701.0
2610,linke,Ausnahmen von der täglich zulässigen Höchstarbeitszeit von 8 Stunden wollen wir stärker begrenzen.,701.0
2611,linke,Eine Verkürzung der erforderlichen Ruhezeiten von11 Stunden lehnen wir ab.,701.0
2612,linke,"Arbeitgeber*innen müssen Beginn, Ende und Dauer der täglichen Arbeitszeit sowie die Dauer der gewährten Ruhepausen jeweils am Tag der Arbeitsleistung auf­ zeichnen.",701.0
2613,linke,Dienstreisen und in der Freizeit erbrachte Arbeitsleistungen müssen vollständig als Arbeitszeit angerechnet werden.,701.0
2614,linke,Stärkere Kontrollen durch Arbeitsschutzbehörden müssen gesetzlich vorgeschrieben werden.,701.0
2615,linke,Arbeit auf Abruf wird aus dem Teilzeit- und Befristungsgesetz gestrichen.,701.0
2616,linke,"Betriebs- und Personalräte brauchen ein zwingendes Mitbestimmungsrecht bei der Personalbemessung, um regelmäßige Überstunden und Leistungsverdichtung zu verhindern.",701.0
2617,linke,Wir wollen ein Recht auf vorüber­ gehende Arbeitszeitverkürzung für alle Beschäftigten.,701.0
2618,linke,"Es braucht einen Rechtsanspruch auf familiengerechte Arbeitszeiten für alle, die Verantwortung in Erziehung und Pflege übernehmen (vgl. Kapitel »Familien dort unterstützen, wo sie es brauchen«).",701.0
2619,linke,Wir brauchen für alle Beschäftigten einen Rechtsanspruch auf eine sechs­ wöchige Pflegezeit mit Lohnfortzahlung durch die Arbeitgeber*innen (vgl. Kapitel »Für einen linken Feminismus«).,701.0
2620,linke,Den Mindesturlaubsanspruch im Bundesurlaubsgesetz wollen wir schrittweise von 24 auf 36 Werktage (Samstage eingeschlossen) anheben.,701.0
2621,linke,Jedem und jeder Beschäf­tigten sollen mindestens sechs Wochen Urlaub zustehen.,701.0
2622,linke,"Feiertage, die auf ein Wochenende fallen, sollen durch Ersatzfeiertage in der Woche nachgeholt werden.",701.0
2623,linke,"Alle Beschäftigten sollen durch ein Recht auf Homeoffice einen Teil ihrer Arbeit zu Hause erledigen können, sofern die Art ihrer Tätigkeit das zulässt.",701.0
2624,linke,Arbeitsschutz und die gesetzliche Unfallversicherung müssen auch im Homeoffice uneingeschränkt gelten.,701.0
2625,linke,Recht auf Pausen und Recht auf Feierabend muss es auch im Homeoffice geben!,701.0
2626,linke,"Recht auf Auszeiten: Beschäftigte sollen zweimal in ihrem Berufsleben die Möglichkeit haben, für ein Jahr auszusteigen (Sabbatjahr), verbunden mit einem Rückkehrrecht.",701.0
2627,linke,"Das Arbeitsschutzgesetz verpflichtet Unternehmen, die Arbeit so zu gestalten, dass die Gefährdung der psychischen und physischen Gesundheit möglichst vermieden wird.",701.0
2628,linke,Wir wollen einen Schutz gegen Dauerstress und Überlastung schaffen:,701.0
2629,linke,Wir brauchen eine Verordnung zum Schutz vor Gefährdung durch psychische Belastung bei der Arbeit (Antistressver­ordnung).,701.0
2630,linke,Betriebsräte müssen die Regeln des Arbeitsschutzgesetzes zur Verhütung psychischer Belastung sowie ganzheitliche Gefährdungsbeurteilungen und vor allem Abhilfemaßnahmen leichter durchsetzen können.,701.0
2631,linke,Das Mitbestimmungsrecht von Betriebsräten muss sich auch auf die Prävention von Belastungen erstre­cken.,701.0
2632,linke,"Die Beschäftigten brauchen ein individuelles »Vetorecht« bei gesundheitsgefährdender Überlastung, um auch Beschäftigte in Betrieben ohne Betriebsrat zu schützen.",701.0
2633,linke,"Die Arbeitsschutzbehörden müssen finanziell und personell besser ausge­stattet werden und besser mit der Mindestlohnkontrolle zusammengeführt werden, um wirksame und regelmäßige Kontrollen zu ermöglichen.",701.0
2634,linke,Kontrollen müssen öfter stattfinden.,701.0
2635,linke,Die Bußgelder für Verstöße gegen den Gesundheitsschutz der Beschäftigten müssen deutlich angehoben werden.,701.0
2636,linke,"Im Arbeitsschutzgesetz muss klargestellt werden, dass es strafbar ist, trotz vorheriger behördlicher Abmahnung weiter die Gesundheit der Beschäftigten zu gefährden.",701.0
2637,linke,"Belegschaften müssen pro Monat zwei Stunden Beratungszeit während der Arbeitszeit erhalten, um sich über Arbeitsgestaltung, Arbeitszeit, Mitbestimmung und Arbeitsschutz auszutauschen, für Kontaktaufnahme mit den Arbeitsschutzbehörden und um Initiativen zur Mitbestimmung entwickeln zu können.",701.0
2638,linke,Die Anerkennung von Berufskrank­heiten muss erleichtert werden.,701.0
2639,linke,"Wir fordern eine widerlegliche Vermutungsregelung zugunsten der Versicherten, um die Beweisführung in Berufskrankheiten-Verfahren zu erleichtern.",701.0
2640,linke,"Unabhängige Beratungsstellen müssen eingerichtet werden und Versicherte dabei unterstützen, ihre Ansprüche durchzusetzen.",504.0
2641,linke,Erwerbsunfähigkeitsrenten müssen verbessert werden.,504.0
2642,linke,"Schwerbelastete Beschäftigte müssen früher in Rente gehen können (vgl. Kapitel »Gute Rente, gutes Leben«).",504.0
2643,linke,Wir kämpfen für einen inklusiven Arbeitsmarkt ohne Sonderstrukturen.,503.0
2644,linke,"Unternehmen nutzen die Einführung neuer Technologien und Produkte, den Klimaschutz und die Digitalisierung als Anlass, um auf dem Rücken der Beschäftigten umzustrukturieren, Beschäftigte zu entlassen oder die Belegschaften zu erpressen.",701.0
2645,linke,Die Verantwortung für Aus- und Weiterbildung dürfen Unternehmen nicht auf die Beschäftigten und die Allgemeinheit abschieben.,411.0
2646,linke,"Fortbildungsmaßnahmen, die im Interesse der Unternehmen sind, müssen auch von ihnen finanziert werden.",411.0
2647,linke,"Beschäftigte, deren Arbeitsplätze wegfallen, müssen abgesichert werden.",504.0
2648,linke,Wir wollen eine soziale und ökologische Transformation mit Arbeitsplatz- und Einkommensgarantien für die Beschäftigten.,701.0
2649,linke,"Vetorecht gegen Kahlschlag, Mitbe­stimmung über die Zukunft.",405.0
2650,linke,Beschäftigte und Betriebsräte brauchen Mitbestimmung auch bei wirtschaftlichen Fragen.,405.0
2651,linke,Das Recht der Betriebsräte auf Verhandlungen mit den tatsächlichen Entscheidungsträgern muss auch in internationalen Konzernen klargestellt werden.,405.0
2652,linke,"Betriebsräte brauchen ein erzwingbares Mitbestimmungs-­ und Initiativrecht für betriebliche Aus-­, Weite-r­ und Fort­bildung – und bei der Neuausrichtung der Unternehmen.",405.0
2653,linke,"Betriebe mit über100 Beschäftigten müssen verpflichtend eine qualifizierte Personalplanung durchführen, die eine Weiterbildungsplanung für die Beschäftigten einschließt.",411.0
2654,linke,"Alle Beschäftigten müssen zum Zwecke der Weiterbildung einen Rechtsanspruch erhalten, ihre Arbeitszeit zeitweise zu reduzieren oder zeitlich begrenzt ganz aussetzen zu können.",411.0
2655,linke,Die Arbeitgeber*innen müssen während der Bildungsteilzeit einen teilweisen Lohnausgleich von mindestens 70 Prozent des Nettogehalts und Sozialversicherungsbeiträge zahlen.,412.0
2656,linke,Der Staat muss Bildungsteilzeit von Beschäftigten durch eine stärkere Berücksichtigung bei den Rentenansprüchen und der Höhe von Ansprüchen auf ALG I unterstützen.,504.0
2657,linke,Für Geringverdienende muss ein vollständiger Lohnausgleich durch staatliche Zuschüsse garantiert werden.,504.0
2658,linke,"Damit sich alle Unternehmen gleichermaßen an der Finanzierung beruflicher Weiterbildung beteiligen, schlägt DIE LINKE einen Weiterbildungsfonds vor, in den alle Unternehmen einer Branche einzahlen.",411.0
2659,linke,"Berufsschulen und Hochschulen müssen gesetzlich verpflichtet und in die Lage versetzt werden, Angebote der beruflichen Fortbildung zu schaffen,",411.0
2660,linke,Weiterbildungsangebote der Arbeitsagentur und Jobcenter müssen ausgebaut werden.,411.0
2661,linke,"Das Ziel schneller Vermittlung Erwerbsloser muss gestrichen werden, stattdessen müssen Erhalt der Qualifikation und Weiterbildung Vorrang bekommen.",411.0
2662,linke,"Betriebe, die nicht ausbilden, müssen eine Ausbildungsumlage zahlen (vgl. Kapitel »Gut ausgebildet«).",411.0
2663,linke,Wir wollen gleiche Schutzrechte für alle und gleichen Lohn für gleiche Arbeit.,503.0
2664,linke,Gleicher Lohn für gleiche Arbeit ab dem ersten Tag muss auch für Saisonarbeiter*innen und aus dem Ausland entsendete Beschäftigte gelten.,503.0
2665,linke,"Um Lohnbetrug zu vermeiden, müssen Unternehmen zur elektronischen Zeiterfassung verpflichtet werden, die für die Beschäftigten einsehbar ist.",701.0
2666,linke,"Gleichzeitig brauchen wir einen legalen Aufenthaltsstatus für alle hier Beschäftigten, damit Kontrollen dem Schutz der Beschäftigten dienen und nicht zu ihrem Nachteil werden.",701.0
2667,linke,"Der Zugang zu Informationen über bestehende Arbeitsrechte muss erleichtert werden und Initiativen, die mobile Beschäftigte in ihren Muttersprachen beraten, müssen stärker gefördert werden.",607.2
2668,linke,Für von den Arbeitgeber*innen gestellte oder vermittelte Unterkünfte muss es eine klare Begrenzung der zulässigen Kosten geben.,701.0
2669,linke,Diese sollen sich nach den geltenden Sachbezugswerten aus dem Sozialversicherungsrecht richten.,701.0
2670,linke,Sämtliche gesetzlichen Ausnahmen vom Sozialversicherungsschutz für ausländische Beschäftigte müssen gestrichen werden.,503.0
2671,linke,Wir wollen Sozialdumping bei der Entsendung nach Deutschland beenden: Sozialversicherungsbeiträge sollen künftig im Zielland bezahlt werden und die Anmeldung soll eine Woche vor Einsatzbeginn beantragt werden müssen.,701.0
2672,linke,DIE LINKE will die Rechte von Beschäf­tigten in Privathaushalten stärken.,701.0
2673,linke,"Arbeit in Privathaushalten (u. a. Reinigung, Pflege, Kinderbetreuung) soll vor allem über zertifizierte Agenturen, gemeinwohlorientierte oder kommunale Träger organisiert werden.",701.0
2674,linke,"Sie müssen Tarifverträge, unbefristete Beschäftigung, das Recht auf eine vertragliche Mindeststundenzahl, Arbeitsschutz und Weiterbildung für Beschäftigte garantieren.",701.0
2675,linke,"Um Ausbeutung zurückzudrängen, müssen Beschäftigte in Privathaushalten ohne Arbeits- und Aufenthaltsrecht die Möglichkeit einer Legalisierung erhalten.",701.0
2676,linke,Die Ausbeutung zumeist osteuropäischer Arbeitskräfte in der 24-Stunden-Pflege muss beendet werden.,701.0
2677,linke,Pflege muss arbeitsrechtskonform organisiert werden.,701.0
2678,linke,"DIE LINKE will die Demokratie in der Gesellschaft, im Betrieb und in der Wirtschaft stärken.",202.1
2679,linke,Wir wollen Betriebsratswahlen erleichtern und die Arbeitsfähigkeit von Betriebsräten sichern.,701.0
2680,linke,"Wir wollen Schwerpunktstaats­anwaltschaften mit ausreichend Personal für Straftatbestände aus dem Arbeitsrecht und Betriebsverfassungsrecht schaffen,",605.1
2681,linke,"sowie schärfere Sanktionen gegen Arbeitgeber*innen und Anwaltskanzleien, die sich auf die Verhinderung von gewerkschaftlicher Organisierung spezialisiert haben.",605.1
2682,linke,Wir wollen in Fällen von Union Busting bei erstmaligen Betriebsratswahlen die Möglichkeit der direkten Einsetzung von Betriebsräten durch das Arbeitsgericht.,701.0
2683,linke,Wir wollen den Betriebsbegriff anpassen und den Arbeit­ nehmerbegriff erweitern.,701.0
2684,linke,Zusätzliche Arbeitnehmervertretungsstrukturen sollen durch Tarifvertrag oder Betriebsvereinbarung bestimmt werden können.,701.0
2685,linke,"Die zwingende Mitbestimmung wollen wir ausweiten auf Fragen der Arbeitsorganisation, der Personalbemessung, prekärer Beschäf­tigungund der Qualifizierung.",405.0
2686,linke,"Beschäftigte und ihre Betriebsräte sollen die Initiative ergreifen können bei Investitionsentscheidungen, Fertigungstiefen, Aus- und Verlagerungen, Schließungen von Betrieben und Betriebsteilen, Rationalisierungsvorhaben und neuen Arbeitsmethoden und Steuerungsmechanismen.",405.0
2687,linke,und die Digitalisierung im Sinne der Beschäftigten und auch des Allgemeinwohls vorangetrieben.,411.0
2688,linke,"DIE LINKE setzt sich dafür ein, die Wahl von Betriebsräten zu erleichtern.",701.0
2689,linke,Der Kündigungsschutz muss auf alle Organe der Betriebsverfassung ausgeweitet und verlängert werden.,701.0
2690,linke,Für Beschäftigte im öffentlichen Dienst müssen die gleichen Mitbestimmungsrechte gelten.,405.0
2691,linke,"In allen privaten, öffentlichen und gemeinwirtschaftlichen Unternehmen ab 500 Beschäftigten wollen wir eine echte paritätische Mitbestimmung im Aufsichtsrat verpflichtend einführen.",405.0
2692,linke,Die Gewerkschaften müssen ein umfassendes Verbandsklagerecht zur Einhaltung von Tarifverträgen und gesetzlichen Bestimmungen erhalten sowie das Recht zu Kollektivbeschwerden nach dem Protokoll der Europäischen Sozialcharta.,701.0
2693,linke,Zur Verteidigung des Streikrechts muss der Anti-Streik-Paragraf160 des SGB III abgeschafft werden.,701.0
2694,linke,"Das Tarifeinheitsgesetz muss zurückgenommen werden, da mit ihm eine Einschränkung des Streikrechts verbunden ist.",701.0
2695,linke,Solidaritätsstreiks mit Beschäftigten anderer Betriebe und Branchen und politische Streiks zur Durchsetzung sozialer Verbesserungen und zur Verteidigung von Demokratie und Frieden müssen ins Streikrecht eingeschlossen werden.,202.1
2696,linke,Das Streikrecht muss auch für Beamt*innen gelten.,701.0
2697,linke,OT-Mitgliedschaften (»ohne Tarif«) in Arbeitgeberverbänden müssen abgeschafft werden.,701.0
2698,linke,"Die betrieblichen Mitbestimmungs­rechte und das Streikrecht müssen auch für die Beschäftigten in Kirche, Diakonie und Caritas uneingeschränkt gelten.",701.0
2699,linke,Vertrauensleutearbeit muss ähnlich der Arbeit von Betriebsräten geregelt werden.,701.0
2700,linke,"Wir wollen eine gesetzliche Rente, die den Lebensstandard wieder sichert und vor Armut schützt.",504.0
2701,linke,"Forderungen, dass wer länger lebt, erst später in Rente gehen soll, weisen wir zurück.",504.0
2702,linke,Die Alterssicherung muss zu gleichen Teilen von Unternehmen und Beschäftigten finanziert werden.,405.0
2703,linke,Das ist ein Programm der Bundesregierung für Altersarmut!,305.1
2704,linke,Wir wollen den Rentenabbau beenden und das Garantieversprechen der gesetzlichen Rentenversicherung wiederherstellen.,504.0
2705,linke,Drei zentrale Maßnahmen sind der Einstieg: Wir wollen das Rentenniveau wieder auf 53 Prozent anheben.,504.0
2706,linke,Als LINKES Kernprojekt beziehen wir alle Erwerbstätigen in die gesetzliche Rentenversicherung ein.,503.0
2707,linke,"Dazu haben wir ein Konzept entwickelt, das Solidarität und soziale Gerechtigkeit mit finanzieller Solidität und Stabilität verbindet.",503.0
2708,linke,Wir stärken damit die gesetzliche Rentenversicherung und verhindern Armut im Alter und bei Erwerbsminderung.,504.0
2709,linke,"Unser Konzept der Solidarischen Erwerbstätigenversicherung bietet eine gesetzliche Alterssicherung auch für bislang nicht versicherte Selbstständige, Freiberufler*innen, Beamt*innen, Manager*innen und Politiker*innen.",503.0
2710,linke,"Wir wollen, dass alle Erwerbstätigen Beiträge in die gesetzliche Rentenversicherung zahlen.",503.0
2711,linke,"Als Garantie führen wir eine Solidarische Mindestrente von 1.200 Euro für all jene ein, die trotz der Reformmaßnahmen in der Rente ein zu niedriges Alterseinkommen haben, um davon leben zu können.",504.0
2712,linke,"Mit Vermögensfreibeträgen stellen wir sicher, dass soziale Härten vermieden werden und normales, selbstgenutztes Wohneigentum unangetastet bleibt.",504.0
2713,linke,Unser Versprechen lautet: Niemand soll im Alter von weniger als 1.200 Euro leben müssen.,504.0
2714,linke,"Mit unserem Konzept der Solidarischen Erwerbstätigenversicherung stellen wir die Weichen für eine gerechte, stabile und inklusive Alterssicherung der Zukunft, die für alle Erwerbstätigen da ist.",504.0
2715,linke,Die Höhe der Rentenansprüche über dem Doppelten des Durchschnitts soll abgeflacht werden (im höchsten verfassungsgemäß zulässigen Rahmen).,504.0
2716,linke,Deshalb soll eine »Beitrags-Äquivalenzgrenze« eingeführt werden.,504.0
2717,linke,"Wer eingezahlt hat, soll seine Ansprüche behalten und in die gesetzliche Rente überführen können.",504.0
2718,linke,Die staatlichen Subventionen von knapp 4 Milliarden Euro jährlich beenden wir und erhöhen damit die Zuschüsse an die gesetzliche Rentenversicherung.,504.0
2719,linke,"Außerdem soll es Versicherten und ihren Arbeitgeber*innen erleichtert werden, bis zu einer bestimmten Grenze freiwillig zusätzliche Beiträge in die gesetzliche Rentenversicherung einzuzahlen.",504.0
2720,linke,Die Beschäftigten dürfen nicht den Risiken auf dem Kapitalmarkt ausgesetzt werden.,504.0
2721,linke,"Wir lehnen es ab, die Arbeitgeber*innen im Rahmen kapitalgedeckter betrieblicher Altersvorsorge und sogenannter Zielrenten aus der Haftung zu entlassen.",504.0
2722,linke,Statt einer überwiegend von den Beschäftigten finanzierten betrieblichen Altersvorsorge wollen wir eine überwiegend von den Arbeitgeber*innen finanzierte betriebliche Altersversorgung (als betriebliche Sozialleistung).,504.0
2723,linke,Dafür sollen verbindliche tarifvertragliche Regelungen die Grundlage sein.,504.0
2724,linke,"Wir fordern, die Doppelverbeitragung mit Krankenversicherungs- und Pflegeversicherungsbeiträgen bei betrieblicher Altersvorsorge sofort zu beenden.",503.0
2725,linke,Klar ist: Betriebsrenten dürfen nicht frei von Sozialabgaben sein.,504.0
2726,linke,Aber sie sollen in der Ansparphase bezahlt werden und nicht in der Rentenphase.,504.0
2727,linke,Darum wollen wir die Entgelt­umwandlung für die Zukunft abschaffen.,503.0
2728,linke,Die Doppelbesteuerung der Renten wollen wir abschaffen.,503.0
2729,linke,Wir wollen das steuerfreie Existenzminimum auf14.400 Euro im Jahr anheben – kleine bis mittlere Renten wären damit steuerfrei.,504.0
2730,linke,"DIE LINKE fordert eine Verlängerung des Übergangszeitraums bis 2070, eine außerordentliche Rentenerhöhung und eine Neuberechnung des individuellen Rentenfreibetrags.",504.0
2731,linke,Denn die Rente muss nach jahrzehntelanger Beitragszahlung auch netto den Lebensstandard wieder sichern.,504.0
2732,linke,"Unser Nachbarland Österreich zeigt: Ein gesetzliches Rentensystem kann vor Armut schützen, den Lebensstandard sichern und zugleich finanzierbar sein.",504.0
2733,linke,Das wollen wir auch in Deutschland erreichen.,504.0
2734,linke,Wir wollen zügig weitere Verbesserungen bei der Rente durchsetzen.,504.0
2735,linke,Unser Rentenkonzept sieht vor: Solidarausgleich für Niedriglohn: Zeiten niedriger Löhne wollen wir ausgleichen.,504.0
2736,linke,Wir wollen die »Rente nach Mindestentgeltpunkten« auch für Zeiten nach1992 einführen und verbessern.,504.0
2737,linke,Ausbildungszeiten werden besser anerkannt und führen zu höheren Renten.,504.0
2738,linke,Die Leistungsbeträge werden angehoben.,504.0
2739,linke,"Für regelmäßig geleistete freiwillige und unbezahlte Arbeit von Bürger*innen im organisierten anerkannten Rettungsdienst, im Brandschutz, im Katastrophenschutz und im Technischen Hilfswerk (THW) werden durch den Staat angemessene Beiträge in die gesetzliche Rentenversicherung eingezahlt.",504.0
2740,linke,Die Rente erst ab 67 muss zurückge­nommen werden.,504.0
2741,linke,Arbeiten bis zum Umfallen wollen wir verhindern.,701.0
2742,linke,Jede*r muss wieder spätestens ab 65 Jahren abschlagsfrei in Rente gehen dürfen.,504.0
2743,linke,"Wenn Menschen 40 Jahre lang Beiträge gezahlt haben, sollen sie bereits ab 60 Jahren abschlagsfrei in Rente gehen können.",504.0
2744,linke,"Wer krank wird, darf nicht noch eine niedrige Rente befürchten müssen: Der Zugang zu den Erwerbsminderungs­renten muss erleichtert werden.",504.0
2745,linke,"Die beschlossene Anhebung der Zurechnungszeit (die Zeit, die »hinzugerechnet« wird, weil der oder die Versicherte wegen der Erwerbsminderung nicht einzahlen konnte) für Rentenzugänge ab 2019 muss auch für die Menschen gelten, die schon 2018 und früher eine Erwerbsminderungsrente bezogen haben.",504.0
2746,linke,"Wir fordern, die unsozialen Abschläge auf Erwerbsminderungsrenten zu streichen oder sie durch eine wirkungsgleiche Maßnahme zu kompensieren.",504.0
2747,linke,Für Langzeiterwerbslose müssen endlich wieder Beiträge in die Rentenkasse eingezahlt werden.,504.0
2748,linke,Wir wollen die Benachteiligung der ostdeutschen Rentner*innen endlich beenden.,503.0
2749,linke,"Wir fordern die sofortige Angleichung des »aktuellen Rentenwertes (Ost)« an das Westniveau, ohne zukünftige Rentner*innen zu benachteiligen (vgl. Kapitel »Gerechtigkeit für die Menschen in Ostdeutschland«).",503.0
2750,linke,"Wir streiten dafür, dass die seit Jahrzehnten hierzulande lebenden jüdischen Kontingentflüchtlinge und Aussiedler*innen, die bis 2012 in Rente gegangen sind, aus dem derzeit entstehenden Härtefallfonds mindestens eine Einmalzahlung von jeweils10.000 Euro pro Person erhalten, die nicht auf die »Grundsicherung im Alter« und andere Sozialleistungen angerechnet wird.",504.0
2751,linke,"Wir wollen die rückwirkende Einbeziehung der DDR-Altübersiedler*innen in die Gesetzgebung zur Rentenüberleitung abschaffen und dafür sorgen, dass sie ihre von der Bundesregierung versprochenen Renten nach dem Fremdrentengesetz erhalten.",504.0
2752,linke,"Wir wollen einen starken, demokratischen Sozialstaat, der alle Menschen wirksam gegen die Lebensrisiken von Krankheit, Unfall, Alter, Pflegebedürftigkeit und Erwerbslosigkeit schützt.",504.0
2753,linke,"Wir wollen einen demokratischen Sozialstaat, der soziale Rechte gibt, das gesellschaftliche Leben durch soziale Dienstleis­tungen und öffentliche Infrastrukturen stärkt und für gute und planbare Erwerbsarbeit sorgt, die sicher ist und zum Leben passt.",504.0
2754,linke,"Das sind die drei Säulen unseres Sozialstaats der Zukunft: Soziale Rechte für alle, die vor Armut schützen und gesellschaftliche Teilhabe ermöglichen:",504.0
2755,linke,"Wir stärken den Sozialstaat durch soziale Garantien auf Basis solidarischer Umlagesysteme, die alle Menschen wirksam gegen die Risiken des Lebens schützen.",504.0
2756,linke,Wir garantieren einen guten Lebensstandard für alle in allen Lebensphasen und Lebenssituationen – auch in der Rente.,504.0
2757,linke,Wir wollen einen garantierten Schutz vor Armut.,504.0
2758,linke,Sanktionen und entwürdigende Antragsverfahren schaffen wir ab.,504.0
2759,linke,"Zusammengefasst wollen wir ein garantiertes Mindesteinkommen von 1.200 Euro in jeder Lebenssituation, in der es gebraucht wird.",504.0
2760,linke,So können wir auch die Ungleichheit zwischen den Geschlechtern zurückdrängen.,503.0
2761,linke,Gute Arbeit sichert auch Steuereinnahmen und Versicherungsbeiträge für die Ausweitung des demokratischen Sozialstaats.,504.0
2762,linke,"Wir wollen eine Arbeitslosenversicherung, die den zuvor erreichten Lebensstandard annähernd sichert.",504.0
2763,linke,"Ziel unserer Verbesserungen der Arbeitslosenversicherung ist es, möglichst viele Menschen gut abzusichern.",504.0
2764,linke,"Dies schließt auch die Erwerbstätigen ein, die bislang von der gesetzlichen Arbeitslosenversicherung noch ausgeschlossen sind (zum Beispiel Soloselbstständige und Freiberufler*innen).",504.0
2765,linke,Dazu erweitern wir das bereits bestehende Arbeitslosengeld und führen ein neues Arbeitslosengeld Plus ein.,504.0
2766,linke,Wir wollen ein Recht auf Erwerbsarbeit mit einem einklagbaren individuellen Rechtsanspruch.,701.0
2767,linke,"Das schließt auch das Recht ein, eine konkrete Erwerbsarbeit abzulehnen.",701.0
2768,linke,"DIE LINKE setzt sich für die Stärkung der Arbeitslosenversicherung ein: Alle Menschen – insbesondere Berufseinsteiger*innen – sollen schneller einen längeren Anspruch auf Arbeitslosengeld erhalten und langjährig Beschäftigte sollen davor bewahrt werden, nach kurzer Zeit in das Hartz-IV-System wechseln zu müssen.",504.0
2769,linke,Zumutbare Arbeitsangebote müssen sich am Grundsatz »Gute Arbeit« orientieren.,701.0
2770,linke,Sperrzeiten und Sanktionen werden ausnahmslos abgeschafft.,701.0
2771,linke,"Insbesondere sollen Beschäftigten keine Sperrzeiten drohen, wenn sie selbst kündigen oder konkrete Arbeitsangebote ablehnen.",701.0
2772,linke,"Qualifizierung und Weiterbildung sollen gestärkt,",411.0
2773,linke,"das Arbeitslosengeld soll auf einheitlich 68 Prozent erhöht und ein Arbeitslosengeld Plus (58 Prozent) eingeführt werden, ebenfalls beitragsfinanziert, Bezugsdauer noch mal so lang wie vorher das Arbeitslosengeld, bei langjährig Versicherten dauerhaft.",504.0
2774,linke,Jährlicher Inflationsausgleich soll eine Absenkung des Lebensstandards durch Preissteigerungen verhindern.,412.0
2775,linke,Wir wollen die Kurzarbeit als schnell wirkendes Mittel zur Sicherung von Arbeitsplätzen dauerhaft ausbauen.,701.0
2776,linke,"Unternehmen, die Kurzarbeitergeld von der Agentur für Arbeit beziehen, dürfen keine betriebsbedingten Entlassungen vornehmen",701.0
2777,linke,"Menschen, die derzeit keiner regulären Beschäftigung nachgehen können, wollen wir neue Perspektiven geben.",701.0
2778,linke,"Dafür schaffen wir einen öffentlich geförderten Beschäftigungssektor mit zusätzlichen existenzsichernden, sozialversicherungspflichtigen und tariflich abgesicherten Arbeitsplätzen.",701.0
2779,linke,"Wir wollen das Hartz-IV-System abschaffen und es ersetzen durch Gute Arbeit (vgl. Kapitel »Gute Arbeit«),",701.0
2780,linke,eine bessere Erwerbslosenversicherung (siehe oben),504.0
2781,linke,und eine bedarfsgerechte individuelle Mindestsicherung ohne Sanktionen.,504.0
2782,linke,"Sie gilt für Erwerbslose, aufstockende Erwerbstätige, Langzeiterwerbslose und Erwerbsunfähige ohne hinreichendes Einkommen oder Vermögen.",504.0
2783,linke,In Gebieten mit angespanntem Wohnungsmarkt werden zusätzlich zur Mindestsicherung auch höhere Wohnkosten übernommen.,504.0
2784,linke,Die Höhe der sanktionsfreien Mindestsicherung muss jährlich entsprechend den Lebenshaltungskosten angehoben werden (Inflationsausgleich).,504.0
2785,linke,Für Kinder wollen wir eine eigenständige Grundsicherung einführen (siehe unten).,504.0
2786,linke,Das Asylbewerberleistungsgesetz (AsylbLG) wird abgeschafft.,607.2
2787,linke,Asylbewerber*innen und hier lebende EU-Bürger*innen werden in die individuelle Mindestsicherung einbezogen.,607.2
2788,linke,Als Zwischenschritt bis zur Einführung einer sanktionsfreien Mindestsicherung wollen wir die sofortige Erhöhung der derzeitigen Grundsicherungsleistungen auf 658 Euro plus Übernahme der Wohn- und Stromkosten in tatsächlicher Höhe.,504.0
2789,linke,Zudem fordern wir für die Dauer der Coronapandemie einen pauschalen Mehrbedarfszuschlag von 100 Euro pro Monat für alle Bezieher*innen von Hartz IV und Grundsicherung.,504.0
2790,linke,Diese Forderung teilen wir mit vielen Sozialverbänden und Gewerkschaften.,504.0
2791,linke,Wir treten für ein Sozialticket im öffentlichen Nahverkehr ein.,503.0
2792,linke,Perspektivisch wollen wir einen entgeltfreien öffentlichen Nahverkehr für alle.,503.0
2793,linke,Die Beiträge für Mitgliedschaften in Mieter*innenvereinen sollen vom Jobcenter übernommen werden.,504.0
2794,linke,Wir wollen es durch individuelle Ansprüche (unter Beachtung der gesetzlichen Unterhaltsansprüche) ersetzen.,504.0
2795,linke,Deshalb fordern wir einmalige Leistungen für die digitale Ausstattung von Erwachsenen.,504.0
2796,linke,"Schulpflichtige Kinder im Leistungsbezug sollen als Sofortmaßnahme einen einmaligen Zuschuss für Computer, Drucker und weitere IT-Ausstattung bekommen.",504.0
2797,linke,Der Zuschuss soll 500 Euro betragen und unbürokratisch gewährt werden.,504.0
2798,linke,"Alle Sanktionen, also Kürzungen des Existenzminimums, müssen ausgeschlossen werden.",504.0
2799,linke,Das Bundesverfassungsgericht hat mit seinem Urteil vom 5. November 2019 bereits eine notwendige rote Linie gegen die bisherige Sanktionspraxis gezogen.,504.0
