"text","cmp_code","eu_code"
"Die Auswertung von Daten über Lernende verbessert das Lernen und die Lernumgebung.","506",NA
"Dies muss aber unter Wahrung des Datenschutzes geschehen.","201.1",NA
"Midlife-BAföG – ein zweites Bildungssystem für das ganze Leben","H",NA
"Wir Freie Demokraten wollen ein „Midlife-BAföG“ von bis zu 1.000 Euro im Jahr einführen.","411",NA
"Darüber hinaus soll in einem persönlichen Freiraumkonto unabhängig vom Arbeitgeber das steuer- und abgabenfreie Ansparen für Weiterbildungsangebote und Bildungsauszeiten ermöglicht werden.","411",NA
"Damit schaffen wir ein zweites Bildungssystem für das ganze Leben.","411",NA
"Zudem soll die Vielzahl von Bildungsangeboten für das lebenslange Lernen von öffentlichen wie privaten Anbieterinnen und Anbietern transparent und strukturiert auf einer zentralen digitalen Plattform einsehbar sein.","411",NA
"Diese digitale Bildungsarena soll den Zugang zu Weiterbildungen erleichtern","411",NA
"und gleichzeitig die Anerkennung informell sowie non-formal erworbener Kompetenzen ermöglichen.","411",NA
"Akademische Weiterbildung stärken","H",NA
"Wir Freie Demokraten wollen Hochschulen stärker für die akademische Weiterbildung und für Lehrangebote jenseits der Erstausbildung öffnen.","411",NA
"Aufgrund rechtlicher und finanzieller Hürden beschränken Hochschulen ihr Weiterbildungsengagement zumeist auf ausgewählte Ausgründungen und Business Schools.","411",NA
"Instrumente zur Studienfinanzierung stehen im Regelfall nur für jüngere Altersgruppen zur Verfügung.","503",NA
"Im fairen Wettbewerb mit den Angeboten privater Hochschulen schaffen wir die rechtlichen und finanziellen Voraussetzungen, um Hochschulen zu Bildungseinrichtungen für das ganze Leben weiterzuentwickeln.","506",NA
"Vier Mal 1.000 Euro – Weiterbildung, Eigentum und Altersvorsorge","H",NA
"Wir Freie Demokraten wollen mit der Formel „vier Mal 1.000 Euro“ Bildungs-, Sozial- und Wirtschaftspolitik verbinden.","408",NA
"Unser konkreter Vorschlag lautet: bis zu 1.000 Euro beim Midlife- BAföG, in einem ersten Schritt zusätzliche 1.000 Euro Steuerfreibetrag für Mitarbeiterkapitalbeteiligung und 1.000 Euro Sparer-Pauschbetrag sowie für jedes neugeborene Kind ein perspektivisch weiter steigender Startbonus von 1.000 Euro in der gesetzlichen Aktienrente.","408",NA
"Damit stärken wir das Eigentum in der Mitte der Gesellschaft","401",NA
"und die Chancen auf Weiterbildung und Aufstieg für jeden Menschen.","503",NA
"Berufliche Bildung","H",NA
"Das duale System der beruflichen Bildung in Deutschland ist weltweit ein Vorbild","601.1",NA
"und Erfolgsfaktor für unseren Wirtschaftsstandort.","410",NA
"Die Verbindung von Praxis im Betrieb und Theorie in der Berufsschule bietet jungen Menschen vielfältige Chancen in der Arbeitswelt.","411",NA
"Zudem trägt sie in Zeiten des demographischen Wandels zur Fachkräftesicherung bei – etwa im Handwerk, in Industrie und Handel sowie in den Freien Berufen.","411",NA
"Wir Freie Demokraten wollen unser erfolgreiches berufliches Bildungssystem daher stärken und fit für die Zukunft machen.","411",NA
"Wer die berufliche Bildung stärkt, stärkt den Mittelstand.","402",NA
"Exzellenzinitiative Berufliche Bildung","H",NA
"Wir Freie Demokraten fordern eine Exzellenzinitiative Berufliche Bildung, um die Attraktivität und Innovationskraft der beruflichen Aus- und Weiterbildung zu stärken.","411",NA
"Um sich den Herausforderungen der digitalen Arbeitswelt zu stellen, braucht das System der beruflichen Bildung ein Update.","411",NA
"Ein bundesweiter Exzellenzwettbewerb soll die besten Ideen zur Zukunft der beruflichen Bildung mit hochrangigen Auszeichnungen und mehrjährigen Zuschüssen fördern.","402",NA
"Ein Zentrum für digitale Berufsbildung soll berufsbildende Schulen und ausbildende Betriebe in der Konzeption und Umsetzung digitaler Ausbildungsangebote unterstützen.","411",NA
"Schulen der beruflichen Bildung wollen wir um kreative MakerSpaces und offene Werkstätten (FabLabs) erweitern.","411",NA
"Begabtenförderung für Talente der beruflichen Bildung öffnen","H",NA
"Wir Freie Demokraten wollen Talenten der beruflichen Bildung den gleichwertigen Zugang zu den Begabtenförderungswerken und zum Deutschlandstipendium ermöglichen.","503",NA
"Neben einer finanziellen Unterstützung","504",NA
"ist die Öffnung der ideellen Förderung für Stipendiatinnen und Stipendiaten aus der beruflichen Aus- und Weiterbildung von Bedeutung.","411",NA
"Durch eine Öffnung der Förderung schaffen wir attraktive Perspektiven für Talente aus der beruflichen Bildung.","411",NA
"Auch sie sollen künftig von Seminar- und Schulungsangeboten profitieren.","503",NA
"So schaffen wir mehr Gleichwertigkeit zwischen akademischer und beruflicher Bildung.","503",NA
"Mehr Flexibilität im System der beruflichen Bildung ermöglichen","H",NA
"Wir Freie Demokraten wollen artverwandte Berufe nach Maßgabe der Sozialpartner in Berufsfelder zusammenfassen.","303",NA
"In einer ersten Ausbildungsphase sollen zunächst gemeinsame Kompetenzen erworben werden.","411",NA
"Berufsübergreifende Kompetenzen schaffen berufliche Mobilität und Selbstbestimmung, ohne spezialisierte Kompetenzen in der Ausbildung zu vernachlässigen.","411",NA
"Sie erhöhen die dauerhafte Beschäftigungsfähigkeit künftiger Fachkräfte.","411",NA
"Das Berufsprinzip mit berufsspezifischen Abschlussprüfungen bleibt dabei erhalten.","411",NA
"Internationaler Austausch in der beruflichen Bildung","H",NA
"Wir Freie Demokraten wollen bis 2030 mindestens 20 Prozent aller Auszubildenden eine persönliche Auslandserfahrung ermöglichen.","411",NA
"Zugleich wollen wir europäische Jugendliche bei einer Ausbildung in Deutschland mit einem Programm unterstützen.","411",NA
"In einer globalisierten Arbeitswelt werden sprachliche und interkulturelle Kompetenzen immer wichtiger.","107",NA
"Analog zum Deutschen Akademischen Austauschdienst (DAAD) braucht es einen Deutschen Beruflichen Austauschdienst, der Auszubildende, Betriebe und Berufsschulen bei Auslandsaufenthalten unterstützt.","107",NA
"Die Programme „Erasmus+“ und „AusbildungWeltweit“ wollen wir ausbauen.","107",NA
"Internationale Wahl- und Zusatzqualifikationen sollen in Aus- und Fortbildungsordnungen verankert","411",NA
"und neue internationale Berufe geschaffen werden.","701",NA
"Zudem müssen die in der Kopenhagener Erklärung vereinbarten Ziele wie die Anerkennung von Qualifikationen innerhalb der EU konsequent umgesetzt werden.","108",NA
"Azubi-Botschafter und Aufstiegs-BAföG","H",NA
"Wir Freie Demokraten wollen eine praxisnahe Berufsorientierung mit Azubi-Botschaftern auch an Gymnasien.","506",NA
"Berufsorientierungsangebote und Praktika soll es in enger Kooperation mit der Wirtschaft an allen Schulformen geben.","506",NA
"Flächendeckend wollen wir Jugendberufsagenturen ausbauen.","506",NA
"Das Aufstiegs-BAföG soll Teilzeitfortbildungen und interdisziplinäre Bildungswege besser fördern.","506",NA
"Hybride Angebote und eine bessere Anerkennung bereits erworbener Kompetenzen sollen die Durchlässigkeit zwischen beruflicher und akademischer Bildung erhöhen.","503",NA
"Der öffentliche Dienst muss berufliche Qualifikationen für höhere Karrierewege gleichberechtigt anerkennen.","503",NA
"Einstieg in die berufliche Ausbildung unterstützen – Zukunftsgarantie schaffen","H",NA
"Wir Freie Demokraten fordern eine Zukunftsgarantie für junge Menschen, die keinen Ausbildungsplatz finden können.","706",NA
"Dazu wollen wir das kleinteilige Übergangssystem zwischen Schule und Ausbildung auf ein bundesweites Programm mit regionaler und individueller Ausgestaltung fokussieren sowie regelmäßig evaluieren.","706",NA
"Unsere Zukunftsgarantie steht auf drei Säulen: Erstens wollen wir die Einstiegsqualifizierung reformieren und den Teilnehmenden sozialpädagogisch geschulte Lernprozessbegleiterinnen und -begleiter zur Seite stellen.","506",NA
"Zweitens wollen wir außerbetriebliche Ausbildungsangebote in Regionen mit einer erheblichen Unterversorgung an Ausbildungsplätzen bedarfsgerecht in enger Abstimmung mit den Sozialpartnern stärken, wobei der Übergang in eine betriebliche Ausbildung stets vorrangiges Ziel bleibt.","411",NA
"Drittens wollen wir sicherstellen, dass der Zugang zu Praktika für Schülerinnen und Schüler unabhängig von der sozialen Herkunft gewährleistet ist.","503",NA
"Die berufliche Ausbildung selbst wollen wir durchlässiger gestalten.","503",NA
"Hierzu wollen wir Teilqualifizierungen ausbauen, die Ausbildungsdauer flexibilisieren, digitale Ausbildungsangebote fördern und verstärkt Teilzeitausbildungen ermöglichen.","411",NA
"Hochschule und Forschung","H",NA
"Moderne Hochschulen und beste Forschungsbedingungen sind die Grundlage für Innovation und Fortschritt in unserem Land und weltweit.","411",NA
"Sie öffnen neue Chancen für unsere Gesellschaft und für die Bekämpfung globaler Herausforderungen – sei es beim Klimawandel durch die Entwicklung klimafreundlicher Kraftstoffe oder beim Schutz der Gesundheit durch neue Impfstoffe.","411",NA
"Wir wollen für eine moderne Forschungspolitik sorgen, die Chancen in neuen Technologien sieht und mit Gefahren verantwortungsvoll umgeht.","411",NA
"Gründung einer European Digital University (EDU)","H",NA
"Wir Freie Demokraten fordern die Gründung einer European Digital University (EDU).","108",NA
"In vorrangig digitalen Lehrformaten soll diese Dachorganisation in europäischer Trägerschaft Menschen in ganz Europa einen ortsunabhängigen Zugang zu den besten Lehrangeboten ermöglichen.","506",NA
"Eine solche EDU soll die verbleibenden Grenzen der Bildungsmobilität überwinden und Menschen unabhängig von ihrer persönlichen Lebenssituation, ihrer sozialen und geographischen Lage die Teilnahme an weltbester Lehre und akademischer Weiterbildung ermöglichen.","503",NA
"Als einzigartige Plattform für Lehrende und Lernende soll die EDU die digitalen E-Learning-Angebote der beteiligten staatlichen und privaten Hochschulen aller EU-Mitgliedstaaten zusammenfassen und über die Grenzen der EU hinaus bekannt machen.","108",NA
"Elternunabhängiges Baukasten-BAföG","H",NA
"Wir Freie Demokraten wollen ein elternunabhängiges Baukasten-BAföG einführen.","506",NA
"Die freie Wahl des Studiums darf nicht länger von der Unterstützung der Eltern abhängen.","503",NA
"Studierende sollen analog zum bisherigen Kindergeld beziehungsweise Kinderfreibetrag der Eltern einen monatlichen Sockelbetrag von 200 Euro erhalten.","506",NA
"Weitere 200 Euro sollen bei ehrenamtlichem Engagement oder Nebentätigkeiten als Zuschuss gewährt werden.","506",NA
"Darüber hinaus soll ein monatlich anpassbares, zinsfreies und erst bei gutem Einkommen rückzahlbares Darlehen die notwendige finanzielle Flexibilität sichern.","506",NA
"Die Förderhöchstdauer soll künftig die Regelstudienzeit plus zwei Semester umfassen.","506",NA
"Studienfachwechsel sollen keinen Einfluss auf die Gesamtförderdauer haben.","506",NA
"Höchstaltersgrenzen werden aufgehoben und Zuverdienstgrenzen werden angehoben.","506",NA
"Die Beantragung und Verwaltung des BAföG wollen wir vollständig digitalisieren.","303",NA
"Qualitätsoffensive für die Hochschullehre","H",NA
"Wir Freie Demokraten fordern eine Qualitätsoffensive für die Hochschullehre.","506",NA
"Mittelzuweisungen des Bundes sollen künftig auch auf Basis qualitätsorientierter Kriterien erfolgen.","506",NA
"Eine bundesweite Beratung soll Hochschulen und Lehrende bei didaktischen, technischen, datenschutz- und urheberrechtlichen Fragen zu digitaler Lehre unterstützen.","506",NA
"Das starre Kapazitätsrecht, das die Zahl der bereitgestellten Studienplätze regelt, wollen wir grundlegend reformieren, um Hochschulen mehr Investitionen in digitale Lehrangebote, bessere Betreuungsquoten sowie berufs- und lebensbegleitende Studienmodule zu ermöglichen.","506",NA
"Alle Förderprogramme des Bundes für die Verbesserung der Hochschullehre wie auch zur Forschungsfinanzierung sollen den Hochschulen grundsätzlich unabhängig ihrer Trägerschaft offenstehen.","506",NA
"Ausweitung des Erfolgsprogramms Erasmus+","H",NA
"Wir Freie Demokraten wollen das Erfolgsprogramm „Erasmus+“ weiterentwickeln.","506",NA
"Die interkulturelle Verständigung ist das beste Mittel gegen Populismus und nationale Engstirnigkeit.","108",NA
"Wir wollen Großbritannien, der Schweiz, den Beitrittskandidaten, den Staaten der Östlichen Partnerschaft und den Staaten der Europäischen Nachbarschaftspolitik den Status eines Programmlands anbieten.","108",NA
"Auch Schülerinnen und Schüler sollen von „Erasmus+“ profitieren und unabhängig vom Einkommen der Eltern sechs Monate der Schulzeit im europäischen Ausland absolvieren können.","506",NA
"Die Vergleichbarkeit und gegenseitige Anerkennung von Zeugnissen und Abschlüssen wollen wir verbessern.","108",NA
"Zudem wollen wir ein Erasmus für Lehrkräfte etablieren.","506",NA
"Wissenschaftsfreiheit verteidigen","H",NA
"Wir Freie Demokraten verteidigen die Freiheit von Forschung und Lehre.","201.1",NA
"Wissenschaft lebt von einer offenen Debattenkultur.","202.1",NA
"Gesetzliche Zivilklauseln lehnen wir ab.","201.1",NA
"Das Ausgrenzen anderer Meinungen (Cancel Culture) widerspricht dem Verfassungsgrundsatz der Freiheit von Forschung und Lehre.","201.1",NA
"Innerhalb der Grenzen des Grundgesetzes müssen auch schwer erträgliche Meinungen geäußert werden können.","201.1",NA
"Deshalb wollen wir wissenschaftseigene Mechanismen der ethischen Selbstkontrolle stärken.","201.1",NA
"Die politische Einflussnahme der chinesischen Regierung auf die Arbeit der Konfuzius- Institute soll aufgearbeitet und staatliche Co-Finanzierungen der Institute sollen beendet werden.","201.1",NA
"Gemeinsam mit den Ländern, Hochschulen und Wissenschaftseinrichtungen wollen wir eine Nationale Strategie für Cybersicherheit in der Wissenschaft auf den Weg bringen.","605.1",NA
"Diversität in der Wissenschaft","H",NA
"Wir Freie Demokraten wollen in der Wissenschaft für mehr Diversität sorgen, denn Forschung lebt auch vom Perspektivwechsel.","503",NA
"Doch leider zahlen die außeruniversitären Forschungsorganisationen immer noch lieber die Ausgleichsabgabe, anstatt fünf Prozent der Arbeitsplätze mit Menschen mit Behinderungen zu besetzen.","503",NA
"Leider ist der Anteil von Frauen insbesondere in Führungspositionen und vor allem in MINT-Fächern nach wie vor deutlich zu gering.","503",NA
"Wir möchten bessere Rahmenbedingungen an Hochschulen für Wissenschaftskarrieren schaffen.","704",NA
"Dabei ist uns auch die Vereinbarkeit von Familie und Beruf ein zentrales Anliegen – zum Beispiel durch eine bessere Kinderbetreuung an Hochschulen und die Möglichkeit für Väter und Mütter, ihre Lehrverpflichtungen beziehungsweise Forschungszeiten selbstbestimmter festzulegen.","701",NA
"Des Weiteren setzen wir uns für eine Untersuchung zur Situation von Frauen in der deutschen Wissenschaft ein – nach dem Vorbild des MIT (Massachusetts-Institut für Technologie) Ende der 1990er Jahre.","503",NA
"Grundlagenforschung fördern","H",NA
"Wir Freie Demokraten sehen die Grundlagenforschung als Basis für Innovation an.","411",NA
"Daher wollen wir sie neben der angewandten Forschung weiter ausbauen.","411",NA
"Zur Diversifikation unserer Innovationsstruktur müssen wir eine breit angelegte Grundlagenforschungsinitiative starten und neue Kompetenzen im Bereich der Spitzentechnologie aufbauen.","411",NA
"Nie war Modernisierung dringlicher: Modernisieren wir endlich unser Land!","H",NA
"Wie es ist, darf es nicht bleiben: Reformen für ein modernes Land wurden zu lange als Kür abgetan.","305.1",NA
"Es ist Zeit, dass sich das ändert.","305.1",NA
"Modernisierung ist Pflichtprogramm:","411",NA
"Die digitale Modernisierung unserer Verwaltung und unseres Gesundheitswesens rettet im wahrsten Sinne des Wortes Leben.","411",NA
"Die Modernisierung unseres Sicherheitsapparates stärkt die Handlungsfähigkeit unseres Rechtsstaats.","605.1",NA
"Die Modernisierung des Arbeitsmarktes gibt den Beschäftigten","701",NA
"und Betrieben das Rüstzeug für erfolgreiche Veränderungsprozesse an die Hand.","402",NA
"Moderne Mobilität für jede Einzelne und jeden Einzelnen festigt die Selbstbestimmung","201.1",NA
"und die Beteiligungsmöglichkeiten der Menschen.","202.1",NA
"Die Modernisierung unseres Staatswesens macht wieder mehr Lust auf Demokratie und stärkt unsere demokratischen Prozesse.","202.1",NA
"Unkomplizierter Staat","H",NA
"Sämtliche Bürgerservices online erledigen statt vor dem Amt Schlange stehen – das darf keine Zukunftsutopie bleiben.","303",NA
"Wir Freie Demokraten wollen einen unkomplizierten Staat, der den Bürgerinnen und Bürgern das Leben erleichtert.","303",NA
"Wir wollen daher den Weg frei machen für eine bürgernahe und digitale Verwaltung.","303",NA
"Weitreichende Föderalismus- und Verwaltungsreform","H",NA
"Wir Freie Demokraten wollen durch eine umfassende Föderalismus- und Verwaltungsreform einen modernen und handlungsfähigen Staat schaffen.","303",NA
"Die Coronakrise hat gezeigt, dass unklare Zuständigkeiten, eine erdrückende Bürokratie und digitale Defizite bei den Behörden schnelle und pragmatische Lösungen verhindern.","303",NA
"Es geht nicht nur um die Digitalisierung von Prozessen, sondern vor allem um einen Mentalitätswandel.","303",NA
"Um das Megaprojekt der Verwaltungsmodernisierung zu bewältigen, setzen wir auf eine agile Herangehensweise, die arbeitsfähige Ergebnisse vor starren Strategien priorisiert.","303",NA
"Um Anreize für die digitale Transformation von Prozessen und Arbeitsweisen zu schaffen, sollen durch die Digitalisierung erreichte Einsparungen („Digitale Dividende“) für Investitionen in der jeweiligen öffentlichen Stelle verbleiben.","411",NA
"Auch in Bildungs- und Sicherheitsfragen sind 16 verschiedene Systeme nicht mehr zeitgemäß.","302",NA
"Wir wollen deshalb die Kompetenzverteilung zwischen den staatlichen Ebenen neu regeln,","302",NA
"die Digitalisierung der Verwaltung vorantreiben","303",NA
"und das öffentliche Dienstrecht flexibilisieren.","303",NA
"Der Staat soll sich auf seine Kernaufgaben konzentrieren und die Stärke des marktwirtschaftlichen Wettbewerbs nutzen.","401",NA
"Vorsorge für funktionierende Wirtschaftshilfen treffen","H",NA
"Wir Freie Demokraten fordern, für den Fall der Fälle bei Wirtschaftshilfen und Hilfen für Selbstständige in Zukunft besser gerüstet zu sein.","409",NA
"Die Coronakrise hat gezeigt, welche Instrumente es im Fall großer Krisen mit außergewöhnlichen Verhältnissen in der gesamten Wirtschaft und auf dem gesamten Arbeitsmarkt braucht.","409",NA
"Für solche Fälle brauchen wir eine negative Gewinnsteuer, bei der Verluste aus dem aktuellen Jahr mit Gewinnen der Vorjahre verrechnet werden können.","409",NA
"Und wir brauchen dann ebenso Hilfen für Selbstständige mit und ohne Angestellte, um einen ausreichenden Unternehmerlohn zu gewährleisten.","409",NA
"Behörden zu One-Stop-Shops machen","H",NA
"Wir Freie Demokraten wollen Behörden konsequent zu One-Stop-Shops ausbauen.","303",NA
"Daten werden einmalig an die Verwaltung weitergegeben und dann an entsprechender Stelle verarbeitet.","303",NA
"Zur Funktionsfähigkeit des Systems fordern wir einheitliche Standards.","303",NA
"Damit lassen sich Prozesse der Verwaltung beschleunigen.","303",NA
"Wir bauen Bürokratie ab","303",NA
"und erleichtern das Gründen.","402",NA
"Darüber hinaus kann ein One-Stop-Shop die Vernetzung und den Austausch mit privaten und öffentlichen Akteuren vorantreiben.","303",NA
"Zahlungsmoral-Offensive der öffentlichen Hand","H",NA
"Wir Freie Demokraten wollen eine Zahlungsmoral-Offensive der öffentlichen Hand.","303",NA
"Zugleich fordern wir, die Vergabeschwellenwerte für 2020 und 2021 zu erhöhen, damit Investitionen schneller umgesetzt werden.","303",NA
"Investitionen der öffentlichen Hand haben in Krisenzeiten einen wichtigen Stabilisierungseffekt.","409",NA
"Offene Rechnungen können Liquidität und Arbeitsplätze besonders im Mittelstand massiv gefährden.","704",NA
"Das wollen wir verhindern.","704",NA
"Vorfälligkeit der Beiträge rückgängig machen – Unternehmen entlasten","H",NA
"Wir Freie Demokraten wollen die Vorfälligkeit bei der Abführung von Sozialversicherungsbeiträgen wieder rückgängig machen.","303",NA
"Sie führt nicht nur zu bürokratischer Mehrbelastung,","303",NA
"sondern entzieht den Unternehmen Kapital.","401",NA
"Anstelle von 24 Monatsabrechnungen müssen Unternehmen wieder nur noch zwölf Abrechnungen tätigen und sie können auf Regelungen zum Schätzen verzichten.","303",NA
"Dies entlastet von erheblichem bürokratischem Aufwand.","303",NA
"Innovation Nation","H",NA
"Der Buchdruck, das Auto, der Computer – Deutschland war schon immer ein Land, in dem der Fortschritt gemacht wurde.","601.1",NA
"Und Fortschritt bietet viele Chancen, das Leben und den Alltag der Menschen besser und einfacher zu machen.","503",NA
"Ebenso ist Innovation eine Voraussetzung für Wohlstand,","410",NA
"Wachstum","410",NA
"und Arbeitsplätze.","701",NA
"Wir brauchen jetzt die richtigen Ideen, um im globalen Rennen aufzuholen und in Zukunftsfeldern wie der Biotechnologie wieder eine Spitzenposition einzunehmen.","410",NA
"Dazu braucht es neues Denken.","410",NA
"Ein Denken, das nach vorne gerichtet ist und nicht im Status quo verharrt.","410",NA
"Innovationsprinzip bei politischen Entscheidungen","H",NA
"Wir Freie Demokraten wollen für politische Entscheidungen das Innovationsprinzip ergänzend zum Vorsorgeprinzip.","401",NA
"Bei der Folgenabschätzung soll nicht nur auf mögliche Risiken einer Maßnahme geschaut werden.","401",NA
"Genauso intensiv muss ermittelt werden, welche Chancen bei Unterlassung verloren gehen.","401",NA
"Damit sichern wir die Zukunft.","401",NA
"Deutsche Transfergemeinschaft – Innovationen fördern","H",NA
"Wir Freie Demokraten wollen die Gründung einer Deutschen Transfergemeinschaft (DTG) auf den Weg bringen.","411",NA
"Sie soll unabhängig agieren und als Selbstverwaltungseinrichtung sowohl technologische als auch soziale Innovationen unterstützen.","411",NA
"Förderfähig sind einerseits Projekte unter Beteiligung einer Hochschule und andererseits eines Unternehmens aus der Wirtschaft oder Zivilgesellschaft.","411",NA
"Die DTG wäre ein One-Stop-Shop, der Transfer-Know-how bündelt und kostenneutral durch bislang auf mehrere Ministerien verteilte Transferfördergelder finanziert wäre.","411",NA
"Software- und Hightech-Unternehmen sowie Start-ups werden so in ihrer Leistungs- und Innovationskraft gestärkt.","402",NA
"Mittel an Zielerreichung binden – echte Innovationsstrategie entwickeln","H",NA
"Wir Freie Demokraten wollen die Mittelfreigabe für Bundesprogramme stärker an deren Zielerreichung binden – in einem ersten Schritt mindestens 15 Prozent des Aufwuchses an Bundesmitteln rückwirkend ab 2020.","414",NA
"Wird der Nachweis nicht ausreichend erbracht, sollen die frei werdenden Mittel in einem wettbewerblichen Verfahren an die anderen Akteure gegeben werden, die bei ihrer Zielerreichung erfolgreicher waren.","402",NA
"Für die vielen Milliarden Euro teuren Strategien der Bundesregierung (KI, Hightech, FONA und weitere) fehlen bislang Zielhierarchien und Erfolgsindikatoren.","305.1",NA
"Wir wollen Fortschritte messen und aus vielen Einzelstrategien eine echte Innovationsstrategie machen.","411",NA
"Digitale Freiheitszonen schaffen","H",NA
"Wir Freie Demokraten wollen digitale Freiheitszonen zur Förderung digitaler und innovativer Geschäftsmodelle einführen.","402",NA
"Um die Entstehung von Clustern insbesondere bei IT- Schlüsseltechnologien wie Künstliche Intelligenz und Blockchain zu begünstigen, wollen wir bestimmte Regionen als digitale Freiheitszonen ausweisen.","411",NA
"Dort sollen weniger Regularien gelten.","401",NA
"Steuerliche Forschungsförderung, bessere Finanzierungsmöglichkeiten für Start-ups und weniger Bürokratie sollen Gründungen erleichtern.","402",NA
"Bioökonomie: Wohlstand und nachhaltige Entwicklung zusammenbringen","H",NA
"Wir Freie Demokraten wollen mit der Bioökonomie Antworten auf globale Herausforderungen unserer Zeit finden: Klimawandel, Schutz natürlicher Lebensgrundlagen, Sicherstellung der Welternährung und die Endlichkeit fossiler Rohstoffe.","501",NA
"Bioökonomie ist die nachhaltige und innovative Nutzung biologischer Ressourcen und die Weiterentwicklung biologischer Prozesse.","416.2",NA
"Klebstoff aus Pflanzen, Smartphone-Displays aus Zucker oder T-Shirts aus Kaffeesatz – das alles ist möglich.","411",NA
"Wir wollen innovative Forschung zur effizienteren Nutzung von Ressourcen voranbringen","411",NA
"und einen Beitrag für eine zukunftsorientierte, nachhaltige Wirtschaft leisten.","416.2",NA
"Damit verbinden wir Ökologie","501",NA
"und Ökonomie.","408",NA
"Moderne Recyclingmethoden statt Produktverbote","H",NA
"Wir Freie Demokraten wollen technologieoffenes Recycling in Deutschland ermöglichen und Abfälle zu neuen Rohstoffen machen, um letztlich eine EU-weite Kreislaufwirtschaft aufzubauen.","416.2",NA
"Wir wollen das chemische Recycling als gleichwertige Möglichkeit des Recyclings von Verpackungen zulassen und somit die rechtliche Diskriminierung dieser vielversprechenden Technologie beenden.","416.2",NA
"Ressourcenschonung bedeutet nicht nur Verzicht, sondern kann auch durch innovative Wiederverwertungstechnologien erreicht werden.","416.2",NA
"Kunststoff – der Werkstoff der Zukunft","H",NA
"Wir Freie Demokraten werden uns bei der ökologischen Bewertung von Produkten aus Kunststoff und alternativen Materialien wie Papier und Glas konsequent an Ökobilanzen orientieren.","501",NA
"Kunststoffe sind vielfältig einsetzbar und günstig.","410",NA
"Durch ihr geringes Gewicht wird CO2 eingespart.","501",NA
"Ökobilanzen machen die Umweltwirkung von Produkten transparent und ermöglichen eine wissenschaftsbasierte Bewertung, auf deren Basis notwendige Regulierungen erfolgen können.","501",NA
"Raumfahrt mit Weltraumgesetz fördern","H",NA
"Wir Freie Demokraten wollen ein wegweisendes Weltraumgesetz, das den Unternehmen die notwendige Sicherheit für ihre Zukunftsinvestitionen gibt und Projekte sowie Vergaben schneller und flexibler realisiert werden können.","402",NA
"Wir brauchen Satellitendaten für unsere vernetzte Gesellschaft und Wirtschaft, für digitale Dienste, Technologien und Zukunftsprojekte.","411",NA
"Die Entwicklung bahnbrechender Lösungen durch „New-Space-Unternehmen“ wollen wir fördern.","402",NA
"Start-ups sowie kleine und mittelständische Unternehmen wollen wir gezielt einbinden – sowohl durch Beteiligung an großen EU-Vorhaben als auch durch den Staat als Ankerkunden.","402",NA
"Ausschreibungen gestalten wir auch für junge Unternehmen passend.","402",NA
"Während die privatwirtschaftliche Raumfahrt in anderen Ländern ungehindert wächst, stehen ihr in Deutschland vielerlei Hindernisse im Weg.","401",NA
"Es fehlt an Wagniskapital, einem verlässlichen Rechtsrahmen und der Rückendeckung durch die Bundesregierung.","402",NA
"Startplattform für kleine Trägerraketen","H",NA
"Einen Weltraumbahnhof für kleine Trägerraketen in Europa sehen wir als Zukunftsprojekt, damit die zahlreichen erfolgsversprechenden „New-Space-Unternehmen“ Satelliten flexibel und unabhängig ins All bringen können.","402",NA
"„New Space“ ist eine große Chance für die Wissenschaft, die Umwelt, unsere Sicherheit und Wirtschaft.","411",NA
"Die Nutzung durch öffentliche Institutionen und Forschungseinrichtungen wollen wir befördern, indem wir Startkontingente erwerben beziehungsweise „Space-Services“ für sie beauftragen.","411",NA
"Mobilität","H",NA
"Eine innovative, ökologische und bezahlbare Mobilität ist angewiesen auf eine zukunftsweisende Verkehrspolitik ohne ideologische Scheuklappen.","411",NA
"Nur mit technologischen Innovationen, einem funktionierenden Emissionshandel, moderner Infrastruktur und einer technologieoffenen Verkehrspolitik kann sichere, saubere und bezahlbare Mobilität für alle gewährleistet werden.","411",NA
"Mobilität ist Freiheit – Innovationen statt Verbote","H",NA
"Wir Freie Demokraten sind gegen unverhältnismäßige Verbote in der Mobilität.","201.1",NA
"Wir setzen auf Innovationen,","411",NA
"Vernunft","201.1",NA
"und Freiheit.","201.1",NA
"Tempolimits, Diesel- oder Motorradfahrverbote sind weder progressiv noch nachhaltig.","201.1",NA
"Durch die von uns geforderte Ausweitung des CO2-Emissionshandels werden sich umwelt- und klimafreundliche Motoren und alternative Kraftstoffe durchsetzen, weil sie gegenüber emissionsstarken Produkten günstiger werden.","501",NA
"Ein pauschales Verbot von Verbrennungsmotoren lehnen wir ab.","401",NA
"Innovationen und eine bessere Infrastruktur können die Verkehrssicherheit","411",NA
"und einen umweltfreundlichen Verkehrsfluss voranbringen.","501",NA
"Pauschale Einschränkungen des Individualverkehrs sind keine Lösung.","201.1",NA
"Intelligente und innovative Verkehrslenkung bietet hingegen enorme Möglichkeiten.","411",NA
"Bahnverkehr privatisieren – mehr Wettbewerb auf der Schiene","H",NA
"Wir Freie Demokraten wollen die Infrastruktur und den Bahnbetrieb bei der Schiene trennen und den Betrieb privatisieren.","401",NA
"Das Netz soll im Eigentum des Bundes bleiben.","413",NA
