"text","cmp_code","eu_code"
"Wir wollen die deutsche Mobilitätswirtschaft zur Vorreiterin für neue Mobilitätslösungen machen","411",NA
"und die Digitalisierung nachhaltig, inklusiv und ausgewogen für die Verkehrswende nutzen.","416.2",NA
"Echtzeitinformationen und ein einheitliches Ticketsystem müssen im ÖPNV Standard werden.","411",NA
"Damit man problemlos überall von A nach B kommt, wollen wir mit dem Mobilpass die Angebote von 120 Verkehrs- und Tarifverbünden in Deutschland vereinfachen und verknüpfen und Sharing- und Ridepooling-Dienste so integrieren, dass Sozial- und Umweltdumping ausgeschlossen sind.","411",NA
"Bei der Vernetzung sind das Open-Data-Prinzip und offene Schnittstellen zu beachten.","411",NA
"Wir wollen den Wechsel zu Fahrrad, Bus und Bahn für alle attraktiv machen und auch finanziell fördern.","501",NA
"Der Mobilpass soll ebenso Sozialtarife und ticketlose Nutzung fördern.","503",NA
"Alle Mobilitätskonzepte müssen barrierefrei sein und eine Teilnahme auch ohne eigene digitale Endgeräte ermöglichen.","503",NA
"Für autonomes Fahren verbessern wir den Rechtsrahmen mit Schwerpunkt auf dem öffentlichen Verkehr.","411",NA
"Fahrgastrechte wollen wir durch automatisierte Entschädigungsverfahren stärken.","403",NA
"Mehr Sicherheit durch die Mobilitätswende","H",NA
"Alle Menschen sollen sich in ihrem Alltag angstfrei fortbewegen und unversehrt ihre Ziele erreichen können.","411",NA
"Gerade Kinder, ältere Menschen oder Menschen mit Behinderung brauchen eine besondere Aufmerksamkeit bei der Verkehrsplanung.","503",NA
"Damit mehr Menschen auf das Fahrrad steigen oder öfter zu Fuß gehen, sind zeitgemäße Verkehrsregeln, eine sichere Gestaltung der Verkehrsinfrastruktur und eine Neuverteilung der Flächen entscheidend.","501",NA
"Unser Ziel ist die Vision Zero, d. h. keine Toten und Schwerverletzten mehr im Straßenverkehr.","411",NA
"Um mehr Sicherheit auf den Straßen zu erreichen, wollen wir in geschlossenen Ortschaften das Regel- Ausnahme-Verhältnis umkehren.","411",NA
"Tempo 30 ist dann die Regel, Abweichungen wie Tempo 50 werden vor Ort ausgewiesen.","411",NA
"Für die Autobahnen wollen wir ein Sicherheitstempo von 130 km/h.","411",NA
"Wenn besondere Gründe es notwendig machen, wie beispielsweise in Städten oder Ballungsgebieten oder um sie herum, dann gelten maximal 120 km/h.","411",NA
"Um die vielen Unfälle von Fahrradfahrer*innen und Fußgänger*innen in Innenstädten zu verhindern, wollen wir verbindlich technische Lösungen wie Lkw-Abbiegeassistenzsysteme, vollautomatische Assistenzsysteme oder Warnsysteme voranbringen.","411",NA
"Wir setzen uns ein für eine Reduzierung von unnötigem und mutwilligem Lärm, wie er zum Beispiel auch von zu lauten Motorrädern und Pkws ausgeht.","411",NA
"Den Autoverkehr klimaneutral gestalten","H",NA
"Der Automobilverkehr muss in den nächsten zehn Jahren endlich einen starken Beitrag zum Klimaschutz leisten.","501",NA
"Bisher sind dort die Emissionen immer weiter gestiegen, es braucht jetzt die Trendwende.","501",NA
"Zum Erreichen der Klimaneutralität muss der Autoverkehr abnehmen und gleichzeitig emissionsfrei werden.","501",NA
"Wir werden dafür sorgen, dass dank besserer Züge, Busse, Rad- und Fußwege und flankierender Maßnahmen bis 2030 mehr als die Hälfte der Wege im Umweltverbund zurückgelegt werden.","501",NA
"Das Auto wird aber für viele weiterhin wichtig sein.","411",NA
"Die Autos müssen in der Summe im Sinne der Lebensqualität aller digitaler, leiser, kleiner und leichter sowie klimaneutral und besser recyclebar sein.","501",NA
"Dabei geht es uns auch darum, mit Hilfe von Digitalisierung, autonomem Fahren und der Stärkung neuer Mobilitätsdienstleistungen Autos effizienter zu nutzen und auf diese Weise mehr Mobilität bei weniger Verkehr zu fördern.","411",NA
"Ab 2030 dürfen deshalb nur noch emissionsfreie Autos neu zugelassen werden; den Weg dorthin bereiten europäische CO2-Flottengrenzwerte und eine ansteigende nationale Quote, die sich am 1,5-Grad-Pfad orientieren.","501",NA
"Bis 2030 müssen aber bereits in relevantem Maße bisherige Verbrennerfahrzeuge durch E-Autos ersetzt werden, deren Anteil soll daher bis 2030 auf mindestens 15 Millionen Fahrzeuge steigen.","501",NA
"So sorgen wir für saubere Luft,","501",NA
"erfüllen unsere Klima- und Umweltziele","501",NA
"und die Automobilindustrie kann ihre Entwicklungsarbeit und ihre Investitionen verlässlich planen.","403",NA
"Das sichert zukunftsfähige Arbeitsplätze und neue Geschäftsmodelle.","701",NA
"Die Kaufförderung emissionsfreier Autos wollen wir in ein Bonus-Malus-System überführen und für Elektro- Leichtfahrzeuge öffnen.","403",NA
"Klimafreundliche Autos werden billiger, klimaschädliche teurer.","412",NA
"Auch die Umrüstung bestehender Verbrenner zu emissionsfreien Autos wollen wir fördern.","501",NA
"Zudem nutzen wir Regulierung, verpflichtende Verbraucherinformationen und Anreize, um Autos insgesamt leichter und effizienter zu machen.","403",NA
"Wir beenden schrittweise die Dieselsubvention und gestalten die Dienstwagenbesteuerung sozial-ökologisch um.","501",NA
"Wir beschleunigen den flächendeckenden Ausbau einer einheitlichen Ladeinfrastruktur, besonders im ländlichen Raum, inklusive Schnellladesäulen.","501",NA
"Laden muss flächendeckend in Deutschland und Europa schnell, ökologisch, günstig und bequem möglich sein.","501",NA
"Moderne Verkehrsinfrastruktur","H",NA
"Die Verkehrspolitik hat jahrzehntelang einseitig Straßenbau und Pkw-Verkehr gefördert.","501",NA
"Sie reißt damit alle Klima- und Nachhaltigkeitsziele und führt doch tagtäglich zu Staus.","501",NA
"Das hat keine Zukunft – moderne Mobilität für dieses Jahrhundert verlangt neue Prioritäten.","501",NA
"Deutschland braucht eine Infrastrukturentwicklung, die den 1,5-Grad-Pfad einhält","501",NA
"und allen Menschen zukunftsfähige und sichere Mobilität ermöglicht.","411",NA
"Wir legen den Fokus auf den Ausbau von Geh-, Rad- und Schienenwegen, eine gleichberechtigte Verteilung von Flächen, die Umnutzung bestehender Infrastrukturen sowie eine intelligente barrierefreie Vernetzung umweltfreundlicher Verkehrsmittel.","411",NA
"Auch die Vermeidung von Verkehr und daraus resultierenden Belastungen, unter anderem durch bessere Bedingungen für Homeoffice und die Wiederkehr der Nahversorgung in Orte und Stadtviertel, werden wir unterstützen.","411",NA
"An den Verkehrswegen wollen wir für zusätzliche Bäume und ihren Bestandserhalt als Teil einer grünen Infrastruktur sorgen.","501",NA
"Der bisherige Bundesverkehrswegeplan wird diesen Ansprüchen überhaupt nicht gerecht.","305.1",NA
"Trotz Klima- und Artenkrise und obwohl Deutschland eines der dichtesten Straßennetze der Welt hat, enthält der Bundesverkehrswegeplan noch hunderte weitere Straßenbauprojekte, die unsere Landschaften und unsere Natur zerschneiden und den Klimaschutz gefährden.","501",NA
"Deutschland hat keinen Mangel an Straßen, erst recht keinen an Autobahnen.","411",NA
"Wir wollen deshalb den Bundesverkehrswegeplan schnellstmöglich durch einen neuen Bundesnetzplan ersetzen, der die Verkehrsinfrastrukturplanung systematisch an den Erfordernissen der Mobilitätswende ausrichtet und die bis 2030 vorgesehenen Neu- und Ausbauten von Autobahnen und Bundesfernstraßen deutlich reduziert.","411",NA
"Dies erfordert eine grundsätzliche Änderung der bisherigen standardisierten Bewertungsverfahren, Berechnungsgrundlagen und Kriterien unter Berücksichtigung der tatsächlichen Klima- und Umweltkosten, die gründliche Prüfung von Alternativen, die auch andere Verkehrsträger einbezieht, eine Verbesserung der bisher unzureichenden Beteiligung der Bürger*innen und Verbände sowie die Abkehr vom sogenannten Finanzierungskreislauf Straße.","411",NA
"Wir schützen damit unsere Wohngebiete, Wald und Wasser, Moore und Artenvielfalt und so unsere eigenen Lebensgrundlagen.","501",NA
"Angesichts der Klimakrise darf nicht gelten: Nur weil es schon immer so geplant war, muss das jetzt auch gemacht werden.","501",NA
"Die anstehende Überprüfung des aktuellen Bundesverkehrswegeplans werden wir zudem nutzen, um alle nicht im Bau befindlichen Abschnitte sowie besonders umweltschädliche Straßenneubau- und Straßenausbauprojekte einer Klima-, Umwelt- und Bedarfsprüfung zu unterziehen und sie dadurch deutlich zu reduzieren.","501",NA
"Bis zum Abschluss der Überprüfung dürfen bei diesen Projekten keine irreversiblen Fakten geschaffen werden.","501",NA
"Das gilt umso mehr, weil der ausufernde Straßenneubau Mittel bindet, die wir anderswo viel dringender brauchen.","411",NA
"Die Mittel für den Straßenneuund -ausbau werden wir deshalb weitgehend umschichten – zugunsten der Sanierung maroder Infrastruktur und des Ausbaus der Schienen- und Radwegeinfrastruktur.","411",NA
"Dazu gehört auch eine gründliche Bewertung der finanziellen Risiken des Straßenbaus und der neuen Autobahngesellschaft.","411",NA
"Straßenfahrzeuge und Züge sollen leiser werden, durch mehr aktiven Lärmschutz auch im Bestand.","501",NA
"Dort, wo wir den Lärm nicht direkt an der Quelle mindern können, sorgen wir für besseren Lärmschutz.","501",NA
"Mobil auf dem Land durch eine Mobilitätsgarantie","H",NA
"In ländlichen Räumen ist die Mobilitätswende am anspruchsvollsten, denn viele Menschen sind dort auf das Auto angewiesen.","411",NA
"Zugleich schränkt diese einseitige Autozentrierung die Autonomie von Kindern, Jugendlichen und Menschen ohne Auto besonders stark ein.","503",NA
"Wir wollen erreichen, dass Mobilität auch auf dem Land ohne Auto und barrierefrei möglich ist.","411",NA
"Wir wollen mit den Ländern eine Mobilitätsgarantie mit gesetzlich definierten Standards für Erreichbarkeit und Erschließung einführen, erweiterte Angebote an öffentlicher Mobilität in ländlichen Räumen entwickeln, lokale Initiativen unterstützen und Radwege ausbauen.","411",NA
"Gerade in strukturschwachen Regionen braucht es eine regelmäßige, verlässliche und barrierefreie Anbindung an den ÖPNV, zum Beispiel durch Schnellbuslinien, und an Mobilitätsdienstleistungen wie Ridepooling- und On-Demand-Verkehre.","411",NA
"Dennoch ist das Auto für viele Menschen im ländlichen Raum unverzichtbar und dort gerade für viele Familien kaum wegzudenken.","411",NA
"Deshalb setzen wir hier auch besonders auf die Chancen der Antriebswende.","416.2",NA
"Das E-Auto ist insbesondere im Paket mit Solaranlagen auf dem Dach, einem Stromspeicher im Keller und einer Wandladestation in der Garage eine zukunftsfähige Lösung.","416.2",NA
"Zugleich wollen wir Carsharing flächendeckend verfügbar machen und die Errichtung von Carsharing-Stationen fördern, auch an zunächst weniger rentablen Standorten.","411",NA
"Mobilitätswende in der Stadt","H",NA
"Nirgendwo wird die Mobilitätswende sehnlicher erwartet als in den Innenstädten: Unfälle, Staus, Abgase, Lärm, zu wenig Platz für Kinder zum Spielen und für Begegnungsräume – die autozentrierte Stadt ist nicht nur klimaschädlich, sondern auch kein schöner Ort zum Leben.","501",NA
"Wir wollen unsere Städte lebenswerter machen und sie dazu bei der Mobilitätswende gezielt unterstützen.","501",NA
"Wir werden es ihnen erleichtern, den Raum Straße vielfältig nutzbar zu machen,","411",NA
"attraktive Rad- und Fußwege anzulegen,","411",NA
"verkehrsberuhigte oder autofreie Innenstädte und Stadtviertel voranzutreiben","501",NA
"und mehr Grünflächen auch durch Entsiegelung zu schaffen.","501",NA
"Temporäre Umgestaltungen wie Pop-up-Bikelanes sollen erleichtert werden, um Best-Practice- Lösungen testen zu können.","411",NA
"Den Städten und Kommunen wollen wir die Planungshoheit zurückgeben, damit sie öffentlichen Raum gerecht aufteilen können, zum Beispiel durch eine stringente Parkraumbewirtschaftung, indem Autos nicht mehr überall, sondern nur noch auf explizit dafür ausgewiesenen Flächen geparkt werden dürfen, oder durch bessere Möglichkeiten, Fahrradparkplätze vorzugeben und Auto- in Fahrradparkplätze umzuwidmen.","301",NA
"Wir wollen, auch durch angemessene Bußgelder, Schluss machen mit Falschparken auf Radwegen und Fußwegen und zugestellten Straßenkreuzungen.","605.1",NA
"Zudem stärken wir die Möglichkeiten, auch durch europäische Erfolgsmodelle wie eine City-Maut oder eine Nahverkehrsabgabe die Mobilitätswende zu finanzieren, zu fördern und aktiv zu gestalten.","416.2",NA
"Die Ausweitung von – insbesondere stationsbasierten – Carsharing-Angeboten werden wir fördern, da diese für eine Verringerung des Pkw-Bestands in den Städten sorgen.","411",NA
"Flugverkehr zukunftsfähig ausrichten","H",NA
"Fliegen bringt unsere Welt näher zusammen,","107",NA
"ist aber eine der klimaschädlichsten Fortbewegungsarten.","501",NA
"Nach der Pandemie wollen wir kein Zurück zum unbegrenzten Wachstum des Luftverkehrs, sondern diesen am Ziel der Klimaneutralität ausrichten.","416.1",NA
"Kurzstreckenflüge wollen wir ab sofort Zug um Zug verringern und bis 2030 überflüssig machen, indem wir massiv Bahnangebote – gerade Direkt- und Nachtzugverbindungen – ausweiten und für faire Wettbewerbsbedingungen zwischen den Verkehrsmitteln sorgen, die die ökologischen Kosten wiederspiegeln.","411",NA
"Die Zahl von Mittel- und Langstreckenflügen gilt es zu vermindern, zum Beispiel indem öffentliche und privatwirtschaftliche Geschäftsreisen durch die Nutzung von Videokonferenzen entfallen.","416.2",NA
"Das Fliegen wollen wir nachhaltig, zukunftsfähig und langfristig unabhängig von fossilen Treibstoffen machen.","416.2",NA
"Dafür sorgen ein strikter europäischer Emissionshandel, die Förderung moderner Flugzeugtechnologien und die Erhöhung der Beimischungsquoten mit einem klaren Anstiegspfad, der fossiles Kerosin durch strombasierte Kraftstoffe aus Erneuerbaren Schritt für Schritt ersetzt.","416.2",NA
"Bis 2030 soll die Quote statt 2 Prozent mindestens 10 Prozent betragen und im Folgejahrzehnt deutlich anwachsen.","416.2",NA
"Den Aufbau von Produktionsanlagen dafür fördern wir.","410",NA
"Umweltschädliche Subventionen sind abzubauen und fortlaufende Finanzhilfen für Flughäfen zu beenden.","501",NA
"Außerdem setzen wir uns für die Einführung einer europäischen Kerosinsteuer ein.","108",NA
"Bis diese in der EU umgesetzt ist, werden wir auf nationaler Ebene eine Kerosinsteuer für innerdeutsche Flüge einführen.","412",NA
"Lohndumping durch Billigflüge muss beendet werden.","701",NA
"Einen weiteren Ausbau der Flughafeninfrastruktur lehnen wir ab.","416.2",NA
"Neue Entwicklungen im Flugverkehr, wie zum Beispiel Drohnen, müssen sich daran messen lassen, ob sie einen Beitrag zu einer nachhaltigen Mobilitätswende leisten können.","416.2",NA
"Zur Reduktion von Fluglärm braucht es weniger Flugzeuge, eine Pflicht zum aktiven Schallschutz für leisere Flugzeuge, ein echtes Nachtflugverbot, die Gleichstellung von militärischen und zivilen Flughäfen sowie eine Novellierung der gesetzlichen Grundlagen mit strengeren Grenzwerten.","501",NA
"Für den Gesundheitsschutz wollen wir außerdem Grenzwerte für Ultrafeinstaub festlegen.","501",NA
"Zukunftsfähiger Güterverkehr","H",NA
"Jeden Tag werden durch Deutschland Millionen Tonnen an Gütern transportiert, heute zumeist in Form endloser Lkw-Karawanen auf unseren Straßen.","411",NA
"In einem klimaneutralen Deutschland muss auch der Güterverkehr zukunftsfähig, emissionsfrei und weniger lärmintensiv sein.","501",NA
"Für weniger Lkw-Verkehr wollen wir den Güterverkehr von der Straße auf die Schiene verlagern.","411",NA
"Dafür werden wir die Kombination von Straße, Schiene und Wasser ertüchtigen und Industrie und Gewerbe wieder ans Bahnnetz anschließen – auch in der Fläche.","411",NA
"Wir fördern Investitionen in moderne Güterverkehrstechnik, intermodale Güterverkehrszentren und Umschlagterminals für den kombinierten Güterverkehr.","411",NA
"Wir setzen zudem auf regionale Wirtschaftskreisläufe","416.2",NA
"und die Chancen der Digitalisierung und Vernetzung bei der Organisation der Logistik.","411",NA
"Den ausufernden Lkw-Verkehr wollen wir durch eine CO2-orientierte Maut so regulieren, dass die entstehenden Kosten von den Verursacher*innen getragen werden.","403",NA
"Zusammen mit ambitionierten CO2-Flottengrenzwerten und Quoten, der Förderung klimafreundlicher Antriebe und dem schnellen Aufbau der entsprechenden Infrastrukturen werden auch Lkw absehbar lokal emissionsfrei.","501",NA
"Für mehr Sicherheit im Lkw-Bereich braucht es eine bessere Durchsetzung von Arbeitszeitvorschriften.","701",NA
"Auch die Arbeitsbedingungen der Lkw-Fahrer*innen müssen erheblich verbessert werden.","701",NA
"Dafür werden wir das Bundesamt für Güterverkehr personell aufstocken und diesem mehr Befugnisse erteilen.","411",NA
"In der städtischen Logistik wollen wir den Einsatz von Lastenrädern und Cargo-Trams fördern sowie neue Verteilkonzepte wie Cityhubs und die Güterbeförderung auf der letzten Meile per Konzession vorantreiben.","411",NA
"Die Schifffahrt klima- und umweltverträglich machen","H",NA
"Für ein außenhandelsorientiertes Land wie Deutschland ist eine international wettbewerbsfähige maritime Wirtschaft von entscheidender Bedeutung.","407",NA
"Wir setzen uns für die Entwicklung eines gemeinsamen Seehafenkonzepts durch Bund und Länder ein, das auf Kooperation der Standorte statt auf Konkurrenz setzt.","411",NA
"Die Schifffahrt wollen wir durch verbindliche Emissionsminderungsziele und eine Einbeziehung in den EU-Emissionshandel klimaneutral machen.","501",NA
"Wir setzen die politischen Rahmenbedingungen dafür, dass die Schifffahrt schnellstmöglich wegkommt vom Schweröl mit seinen giftigen Abgasen und dass sich stattdessen Landstromanlagen, emissionsarme Terminals, alternative Schiffsantriebe und klimaneutrale Treibstoffe","501",NA
"ebenso wie faire Arbeitsbedingungen für alle an der Seefahrt Beteiligten durchsetzen.","701",NA
"Dafür drängen wir auf weltweit höhere Standards.","403",NA
"Modernisierte Binnenschiffe müssen künftig einen wichtigen Beitrag zum klimaneutralen Gütertransport liefern.","501",NA
"Wir sehen uns in der Verantwortung für einen guten ökologischen Zustand aller Wasserstraßen.","411",NA
"Marode Wasserstraßen müssen umweltverträglich saniert werden, für Flussvertiefungen soll es ein Moratorium und eine grundsätzliche Überprüfung im Rahmen der Neuaufstellung des Bundesnetzplans im Sinne der neuen UN-Dekade für die Wiederherstellung von Ökosystemen geben.","411",NA
"Wir schützen Natur und Umwelt für ein gutes Leben","H",NA
"Artensterben stoppen","H",NA
"Biologische Vielfalt sichert das Leben auf der Erde.","501",NA
"Ökologische Leitplanken müssen daher unser Handeln definieren – als „Barometer des Lebens“.","501",NA
"Um die Krise der Artenvielfalt zu überwinden und das massenhafte Artensterben zu beenden, brauchen wir vor allem eine andere Landnutzung.","501",NA
"Wie beim Klimaschutz zählt auch beim Naturschutz jeder Tag.","501",NA
"Deshalb werden wir ein Sofortprogramm Artenschutz auflegen, mit dem wir den Pestizideinsatz deutlich verringern und den Einsatz besonders schädlicher Umweltgifte wie Glyphosat untersagen.","501",NA
"Wir wollen den Verkauf von naturwertvollen bundeseigenen Flächen sowie die Entwässerung von Moorstandorten stoppen","413",NA
"und militärische Konversionsflächen dem Naturschutz zur Verfügung stellen.","501",NA
"Zur besseren Vernetzung der Schutzgebiete wollen wir Naturschutzkorridore schaffen.","501",NA
"Gemeinsam mit den Ländern werden wir die Naturschutzwirkung der Natura-2000-Gebiete verbessern, wo möglich Nationalparks und andere Schutzgebiete vergrößern bzw. neue schaffen sowie das nationale Naturerbe stärken.","501",NA
"Damit der Naturschutz endlich ausreichend finanziert wird, werden wir neue Wege gehen: 10 Prozent der Gelder aus dem Energie- und Klimafonds sollen für Klimaschutz durch Naturschutzmaßnahmen eingesetzt werden.","501",NA
"Wir werden den Wildnisfonds ausbauen, damit sich auf mindestens 2 Prozent der Landesfläche wieder echte Wildnis entwickelt, wo Pflanzen und Tiere ungestört leben können.","501",NA
"Wir wollen erreichen, dass vor jeder Planung von Infrastrukturvorhaben die Auswirkungen auf Klima, Natur und Umwelt umfassend geprüft und berücksichtigt werden.","501",NA
"Auch einer vielfältigen Kulturlandschaft kommt eine große Bedeutung für den Schutz unserer Natur zu.","501",NA
"Deshalb wollen wir wertvolle Landschaftselemente wie artenreiche Blumenwiesen, Streuobstbestände, Weinbau- Terrassen, Alleen, Einzelbäume und Blühstreifen entlang von Straßen und auf kommunalen Flächen besser schützen und neu schaffen.","501",NA
"Den Verbrauch an Boden in Natur und Landwirtschaft werden wir endlich drastisch reduzieren – in einem ersten Schritt auf unter 30 Hektar pro Tag deutlich vor 2030.","501",NA
"Dazu werden wir gemeinsam mit den Ländern und Kommunen Instrumente umsetzen, mit denen Bauen auf jetzigem Ackerland und Naturboden wirksam begrenzt wird.","501",NA
"Unseren Wald retten","H",NA
"Unser Wald ist durch die Klimakrise – durch Hitzewellen, Dürre und Stürme – stark bedroht.","501",NA
"Wir erleben heute schon ein Waldsterben, das weitaus größere Schäden anrichtet, als in den 80er Jahren durch den sauren Regen entstanden sind.","501",NA
"Naturnahe, artenreiche und klimastabile Waldökosysteme sind widerstandsfähiger als Monokulturen.","501",NA
"Sie halten den Wasserkreislauf in Balance und die Böden fruchtbar, speichern Kohlenstoff, reinigen die Luft, sind der Lebensraum zahlreicher bedrohter Tiere, Pflanzen und Pilze, produzieren Rohstoffe und dienen der Erholung und Gesundheitsvorsorge.","501",NA
"Wir fördern die Entwicklung gesunder Wälder, die mehr Kohlenstoff binden, als aus ihnen herausgeholt oder freigesetzt wird.","501",NA
"Wir wollen gesetzliche Mindeststandards festlegen, damit die Waldbewirtschaftung naturnah wird,","403",NA
"den Umbau und die Wieder- und Neubewaldung nach ökologischen Bewirtschaftungsvorgaben ausrichten","501",NA
"und die Waldbesitzer*innen dabei mit qualifizierter Förderung und Beratung unterstützen.","703.1",NA
"Das dient auch dem ökonomischen Mehrwert.","408",NA
"Im Einklang mit Naturschutz- und Waldbesitzerverbänden setzen wir uns für wald-, natur- und tierschutzgerechte Bejagungsmethoden ein.","501",NA
"Die Bewirtschaftung aller Flächen der öffentlichen Hand soll an ökologische Kriterien geknüpft werden – im Wald nach FSC- oder Naturlandstandards, in der Landwirtschaft nach Ökolandbau zertifiziert.","501",NA
"Wir wollen als ersten Schritt mindestens 5 Prozent unserer Wälder der Natur überlassen.","501",NA
"So schaffen wir die Urwälder von morgen.","501",NA
"Weitere Dürrejahre vergrößern die Waldbrandgefahr.","501",NA
"Gemeinsam mit Kommunen und Ländern wollen wir eine bundesweite Präventions- und Bekämpfungsstrategie erarbeiten.","501",NA
"Biologische Vielfalt an Land und im Meer schützen","H",NA
"Der Artenrückgang und die Zerstörung natürlicher Lebensräume schreiten auch global weiter voran.","501",NA
"Wir werden uns für ein ambitioniertes Abkommen der Vereinten Nationen zum Erhalt der biologischen Vielfalt einsetzen und es in Deutschland umsetzen.","501",NA
"Entsprechend der Biodiversitätsstrategie der Europäischen Union sollen mindestens 30 Prozent der Landfläche und 30 Prozent der Meere wirksam geschützt werden.","501",NA
"Die UN-Ziele für nachhaltige Entwicklung wollen wir überall als neue Leitprinzipien verankern und für eine kohärente Politik sorgen.","416.2",NA
"Im Meeresbereich verfolgen wir eine gemeinsame internationale Meeresstrategie.","107",NA
"Wir werden uns dafür einsetzen, den Schutz der Meere über verbindliche Abkommen zu schärfen, Vollzugsdefizite und Regellücken zu schließen und damit in den Fokus zu rücken, damit auch bisher legale Verschmutzung, wie zum Beispiel Tankwäschen auf hoher See, verboten und Übernutzung verhindert wird.","501",NA
"Wir unterstützen Programme zum Stopp der globalen Entwaldung","501",NA
"und zum Schutz oder zur Wiedereinwanderung oder -ansiedlung besonders bedrohter Arten.","501",NA
"Landnutzer*innen, deren Lebensunterhalt durch Schutzmaßnahmen bedroht wird, müssen einen Ausgleich erhalten.","703.1",NA
"Gezielte Artenschutzprogramme von Zoos und wissenschaftlichen Instituten wollen wir unterstützen","501",NA
"und zugleich die Haltung der Tiere dort verbessern.","501",NA
"Lebensräume, für die wir in Deutschland internationale Verantwortung tragen, wie das Wattenmeer und alte Buchenwälder, wollen wir gemeinsam mit den Ländern besser als bisher schützen und entwickeln.","501",NA
"Bei Eingriffen in die Natur müssen nicht verantwortbare Risiken, wie die Manipulation oder Ausrottung ganzer Populationen oder Arten durch gentechnische Methoden, sogenannte Gene Drives, ausgeschlossen werden.","501",NA
"Es braucht eine umfassende Biomassestrategie, damit die Produktion und der Import von Biomasse zur Energieerzeugung oder für Tierfutter nicht zur Zerstörung der Artenvielfalt führt.","501",NA
"Flüsse und Moore schützen und renaturieren","H",NA
"Die Renaturierung von Flüssen, Auen und Wäldern und die Wiedervernässung von Mooren – all das schützt nicht nur seltene Lebensräume und die biologische Vielfalt, sondern auch das Klima.","501",NA
"Deshalb werden wir eine Renaturierungsoffensive starten.","501",NA
"Naturnahe Bäche und die letzten frei fließenden Flüsse wie die Elbe müssen erhalten bleiben, einen Ausbau der Oder lehnen wir ab, das gilt auch für die Tideelbe.","501",NA
"Maßnahmen, die den ökologischen Zustand unserer Fließgewässer verschlechtern, sind nicht erlaubt.","501",NA
"Diese Vorgabe aus dem europäischen Recht werden wir durchsetzen.","501",NA
"Flüsse mit weiten Auen und Überschwemmungsgebieten sind auch der beste Schutz gegen Hochwasser und halten das Wasser in der Landschaft.","501",NA
"Wir werden deshalb die Aufgaben der Bundeswasserstraßenverwaltungen nach ökologischen Kriterien neu ausrichten.","501",NA
"Spezifische Programme für wilde Bäche, naturnahe Flüsse, Seen, Auen und Feuchtgebiete wie das Blaue Band wollen wir stärken","501",NA
"und gemeinsam mit den Ländern die EU- Wasserrahmenrichtlinie endlich konsequent umsetzen.","501",NA
"Moorschutz ist Klimaschutz.","501",NA
"Daher wollen wir ein Ende der Torfnutzung und unsere Moore so schnell und umfassend wie möglich wiedervernässen.","501",NA
"Dazu legen wir gemeinsam mit den Ländern ein großflächig wirksames Moor- Renaturierungsprogramm auf.","501",NA
"Um die noch intakten Moore vor Torfabbau, Überdüngung und Entwässerung zu retten, werden wir sie unter strengen Schutz stellen.","501",NA
"Für genutzte Moorböden wollen wir ökonomische Perspektiven für eine nachhaltige nasse Landwirtschaft ermöglichen","416.2",NA
"und extensive Weidewirtschaft und Paludikultur stärken.","703.1",NA
"Sauberes Wasser ist Leben","H",NA
"Wasser ist unser wichtigstes Lebensmittel.","501",NA
"Düngemittel, Pestizide, Waschmittelrückstände und Medikamentenreste gehören nicht in unser Wasser.","501",NA
"Zum Schutz unseres Grundwassers, der Seen, Flüsse und Meere wollen wir deshalb klare gesetzliche Vorgaben, etwa zur Flächenbindung der Tierhaltung und des Pestizid- und Düngemitteleinsatzes, verankern sowie die Kläranlagen verbessern.","501",NA
"Ein Verursacherfonds und eine Reform der Abwasserabgabe sollen so zu einer fairen Verteilung der Kosten von Abwasser- und Trinkwasseraufbereitung führen.","503",NA
"Wir wollen die Produktverantwortung von Hersteller*innen stärken.","403",NA
"So verringern wir etwa durch verbesserte Genehmigungs- und Entsorgungsvorschriften für Medikamente die Bildung von Resistenzen und andere Gefahren von Arzneimittelrückständen im Wasser.","501",NA
"Besonders gefährliche und schlecht abbaubare Schadstoffe dürfen nicht mehr in den Wasserkreislauf gelangen.","501",NA
"Wir setzen das EU-Wasserrecht endlich konsequent um","501",NA
"und reduzieren den Eintrag von hormonverändernden Stoffen und Mikroplastik ins Wasser deutlich.","501",NA
"Den Vorrang der Trinkwasserversorgung gegenüber gewerblicher Nutzung gilt es sicherzustellen,","403",NA
"Wiederverwendung von Abwässern und Speicherung von Regenwasser wollen wir fördern","416.2",NA
"und Anreize zum Wassersparen schaffen.","416.2",NA
"Wir machen das Vorsorgeprinzip auch im Gewässerschutz zur Richtschnur, deswegen wollen wir im Bergrecht Fracking und künftige Projekte zur Förderung von Erdöl und Erdgas ausschließen.","501",NA
"Meere schützen, Plastikmüllflut stoppen","H",NA
"Die Meere befinden sich in einem katastrophalen Zustand – und dieser droht sich durch weitere Versauerung, Überdüngung, Überfischung, Verschmutzung und Plastikmüll noch zu verschlechtern.","501",NA
"Um der Plastikmüllflut Einhalt zu gebieten, wollen wir ein international verbindliches Abkommen zum Stopp der Plastikvermüllung unserer Meere auf den Weg bringen sowie ein Sofortprogramm mit ehrgeizigen Müllvermeidungszielen auflegen.","501",NA
"Wir wollen Technik fördern, die eine Bergung der Munitionsaltlasten in Nord- und Ostsee und ein umweltverträgliches Abfischen von Müll aus dem Meer ermöglicht.","501",NA
