"text","cmp_code","eu_code"
"Die Mithaftung Deutschlands für diese von der EU aufgenommenen Kredite, die weitgehend den Euro-Krisenländern zugutekommen werden, führt zwangsläufig zu einer Verschlechterung der Bonität Deutschlands.","110",NA
"Die AfD fordert eine sofortige Einstellung jeglicher Kreditaufnahme der EU, die zu Lasten künftiger deutscher Generationen gehen würde.","110",NA
"Wenn Kredite zur Abmilderung der Folgen von überzogenen Corona- Maßnahmen der Regierung aufgenommen werden, dann darf dies ausschließlich auf nationaler Ebene geschehen.","110",NA
"Zusätzliche Inflationierung durch überzogene Corona-Maßnahmen beenden","H",NA
"Durch die überzogene Politik der Bundesregierung, der EU und der EZB in der Corona-Krise drohen gleichzeitig eine wirtschaftliche Depression und eine massive Teuerung,","410",NA
"da große Teile der „Corona-Förderprogramme“ unproduktiv sind und als reine Geldmengenausweitung in den Konsum fließen, der auf der Angebotsseite nicht befriedigt werden kann.","414",NA
"Die AfD fordert, die Corona-bedingten Ausgabenprogramme und die dazugehörige Verschuldung auf das notwendige Maß zu beschränken.","414",NA
"Die Bundesregierung darf keinen EU-Corona-Programmen zustimmen, für die Deutschland nur mithaftet, aus denen es wenig Leistung erhält, aber durch die drohende Inflation zusätzliche Schäden erleiden wird.","110",NA
"EZB-Nullzinspolitik beenden","H",NA
"Die EZB sollte eine zweite Deutsche Bundesbank sein.","110",NA
"Stattdessen betreibt sie eine Währungspolitik der wirtschaftsfeindlichen Null- und Negativzinspolitik.","110",NA
"Diese zerstört langfristig alle kapitalgedeckten Alterssicherungssysteme von Betriebsrenten, über staatlich geförderte kapitalgedeckte Rentensysteme, private Lebensversicherungen bis zu privaten Sparvermögen.","110",NA
"Inzwischen fehlen über die vergangenen Jahre mehr als 500 Mrd. Euro für die Altersvorsorge der Deutschen.","110",NA
"Die Negativzinspolitik der EZB führt dazu, dass nicht mehr wettbewerbsfähige Unternehmen als „Zombies“ im Markt verbleiben und den gesunden Unternehmen einen unfairen Wettbewerb liefern.","110",NA
"Nullzinsen führen zu gravierender Kapitalfehlallokation in der Realwirtschaft.","110",NA
"In Deutschland könnten inzwischen 20% bis 50% der Firmen ihre Kapitalkosten in einem normalen Zinsumfeld nicht mehr verdienen.","110",NA
"Das kommt einer permanenten, staatlich geförderten Insolvenzverschleppung durch die Bundesregierung gleich.","110",NA
"Bereits nach wenigen Jahren wird das zu kaskadenartigen Zusammenbrüchen von sogar bis dahin noch gesunden Unternehmen führen und den Auftakt zu einer umfassenden Depression bilden.","110",NA
"Negativzinsen führen außerdem zu weiteren volkswirtschaftlichen Schäden, weil der deutsche Kapitalstock von vielen Billionen Euro nicht rentabel eingesetzt werden kann.","110",NA
"Die durch die EZB-Politik verursachte Wechselkursabwertung und die Preisexplosion am Aktien- und Immobilienmarkt zerstören die Kaufkraft,","110",NA
"wovon insbesondere Arbeitnehmer","701",NA
"und Rentner betroffen sind.","706",NA
"Die Zinsmanipulation treibt die Immobilienpreise nach oben und damit auch die Mieten.","110",NA
"Negativzinsen enteignen Sparer,","110",NA
"Mieter","110",NA
"und Rentner","706",NA
"und führen langfristig zu Altersarmut.","504",NA
"Weiterhin führt die EZB-Politik zur Zerstörung der Märkte für Anleihen.","110",NA
"Während die Deutsche Bundesbank nur einmal in 50 Jahren Staatsanleihen angekauft hat, ist das für die EZB seit 2015 das tägliche „Geschäftsmodell“.","110",NA
"Per Ende 2020 hatte sie für fünf Billionen Euro staatliche und private Anleihen erworben;","110",NA
"zu großen Teilen betreibt die EZB dabei auch noch ideologische und verbotene Wirtschaftspolitik.","110",NA
"Diese suprastaatliche „Rettungspolitik” verletzt geltendes EU-Recht, darunter das Verbot der Staatsfinanzierung durch die Zentralbank und das Verbot der Haftung für Schulden anderer Mitgliedstaaten.","110",NA
"Die Rettungspolitik verstößt zudem gegen alle seit den 1990er-Jahren gegebenen Zusicherungen, „niemals eine Haftung Deutschlands für andere Staaten“ zuzulassen.","110",NA
"Die AfD fordert eine Rückkehr zum Recht:","605.1",NA
"(1) Alle Maßnahmen der EZB zur Manipulation des freien Kapitalmarkts müssen eingestellt werden,","110",NA
"(2) keine Staatsfinanzierung durch die EZB,","110",NA
"(3) keine faktische Vergemeinschaftung der Schulden,","110",NA
"(4) Beschränkung der EZB auf reine Geldpolitik,","110",NA
"(5) keine heimliche und hoch ideologische Wirtschaftspolitik über „Green Deal“ und Anleihekäufe und","110",NA
"(6) Ende der Nullzins-Politik und der EZB-Anleihekaufprogramme.","110",NA
"(7) Die Bundesbank wird aufgefordert, sich mit allen Mitteln bei der EZB dafür einzusetzen, um eine Änderung der Geschäftsordnung bei den Abstimmungsmodalitäten bzgl. Der Stimmrechte der Mitglieder des EZB-Rates bei geldpolitischen Entscheidungen herbeizuführen.","110",NA
"Die Stimmrechte der Mitglieder des EZB-Rates haben sich am Anteil des haftenden Eigenkapitals der Mitgliedsstaaten zu orientieren.","110",NA
"Das bisher praktizierte Rotationsverfahren ist zu verwerfen.","110",NA
"Wohlstand und sozialer Frieden in Europa durch Wiedereinführung nationaler Währungen","H",NA
"Der Euro ist für ein Wirtschaftsgebiet mit derzeit 19 sehr unterschiedlich leistungsfähigen Volkswirtschaften eine Fehlkonstruktion und kann in dieser Form weder ökonomisch noch sozial funktionieren.","110",NA
"Die Arbeitslosigkeit ist seit Jahren im Süden Europas erschreckend hoch als Folge der fehlenden bzw. verloren gegangenen Wettbewerbsfähigkeit dieser Länder innerhalb des Euro- Korsetts.","110",NA
"Auch die soziale Euro-Krise ist ein systemisches Problem.","110",NA
"Die Lösung besteht in der Wiedereinführung der nationalen Währungen, in denen sich die Leistungen der jeweiligen Volkswirtschaften widerspiegeln.","109",NA
"Durch nationale Währungen wird jeder Staat wieder für seine Wirtschafts-, Währungs- und Finanzpolitik verantwortlich und erhält damit seine politische Souveränität zurück.","109",NA
"Damit werden auch die internen Konflikte in der Euro-Zone gelöst:","110",NA
"Keinem früheren Euroland müssen danach noch strenge Vorgaben gemacht werden, um seine im Euro-Korsett verloren gegangene Wettbewerbsfähigkeit wiederherzustellen.","110",NA
"Die Staaten können ihre Wettbewerbsfähigkeit dann wieder, wie vor der Euro-Einführung, durch eigene Entscheidung über die Veränderung des Wechselkurses wiederherstellen.","110",NA
"Die wiedereingeführte Deutsche Mark würde ihre hohe Kaufkraft gegenüber den anderen Ländern analog zur hohen Leistungsfähigkeit der deutschen Wirtschaft wiedergewinnen.","109",NA
"Die Senkung der Importpreise würde zu steigenden Realeinkommen führen, die der gesamten deutschen Volkswirtschaft zugute kämen und nicht nur, wie derzeit, einigen Exportfirmen.","410",NA
"Der ehemalige Bundeswirtschafts- und Finanzminister Schiller hatte dies einst so formuliert: „Jede Währungsaufwertung ist eine Sozial-Dividende für das deutsche Volk, denn ihr könnt danach im Supermarkt alles billiger kaufen“.","412",NA
"Der AfD ist bewusst, dass die Wiedereinführung der nationalen Währung nicht ohne Umstellungsbelastungen erfolgen kann.","107",NA
"Diese werden jedoch niedriger sein als die Kosten des weiteren Verbleibs im Eurosystem.","110",NA
"Erhalt des Bargelds: Bargeld ist Freiheit und Schutz vor Enteignung und Totalüberwachung","H",NA
"Unser Bargeld ist in Gefahr.","201.1",NA
"Mit Unterstützung von Bundesregierung, IWF und EZB wird die Abschaffung des Bargelds vorbereitet.","201.1",NA
"Mit dessen Abschaffung würde die Rolle des Geldes als gebührenfreiem Wertspeicher eingeschränkt.","201.1",NA
"Eine Abschaffung des Bargeldes macht im Krisenfall die Enteignung von Kontoinhabern möglich.","201.1",NA
"Bargeld ist ein natürliches Bollwerk gegen enteignende Negativzinsen.","201.1",NA
"Ein Bargeldverbot würde bedeuten, dass Zahlungsvorgänge nur noch elektronisch stattfinden können.","201.1",NA
"Dies eröffnet dem Staat und Banken die totale Kontrolle über alle Geldströme und Wirtschaftsaktivitäten, über alle Finanztransaktionen, unter Umständen sogar über Aufenthaltsorte aller Bürger.","201.1",NA
"Aus dem gläsernen Bankkunden würde der gläserne Mensch – Vollüberwachung bis in private, ja intime Lebensbereiche.","201.1",NA
"Mit einem freiheitlichen Rechtsstaat sind solche Kontrollmöglichkeiten nicht vereinbar.","201.1",NA
"Die AfD fordert den dauerhaften Erhalt der uneingeschränkten Bargeldnutzung als wichtigem bürgerlichen Freiheitsrecht und seine Verankerung im Grundgesetz.","201.1",NA
"Die AfD spricht sich auch gegen von Zentralbanken herausgegebene digitale Währungen aus, die ein Einfallstor für die schleichende Abschaffung des Bargeldes wären.","201.1",NA
"Die Verfügbarkeit und Wertaufbewahrungsfunktion des Bargeldes muss erhalten bleiben.","201.1",NA
"Target-2-Risiko beenden","H",NA
"Auf der Aktivseite der Bundesbankbilanz belaufen sich die Überziehungskredite einzelner Notenbanken der Euro-Staaten (Target-2-Forderungen der Gläubigerstaaten) auf über eine Billion Euro.","110",NA
"Diese Forderungen der Deutschen Bundesbank sind unbesicherte, derzeit unverzinste, nicht fällig stellbare Forderungen.","110",NA
"Ihre Beitreibung ist mangels Sicherheiten ungewiss.","110",NA
"Es gibt eine Reihe wahrscheinlicher Szenarien für eine Ausbuchung dieser Beträge.","110",NA
"Target-2- Wertverluste stellen ein hohes Milliarden-Risiko für den Bundeshaushalt und damit für den deutschen Steuerzahler dar.","110",NA
"Sicher ist, dass die EZB als Anspruchsgegner der Bundesbank im Falle einer (Teil-)Auflösung der Eurozone die deutschen Target-Forderungen nur noch in abgewerteten Euros oder gar nicht mehr zurückzahlen wird.","110",NA
"Wegen der substanzlosen Target- Forderungen kommen die noch immer sehr hohen deutschen Au.enhandelsüberschüsse innerhalb der Eurozone der deutschen Volkswirtschaft kaum noch zugute.","110",NA
"Als Sofortmaßnahme fordert die AfD darum die Bundesregierung und die Deutsche Bundesbank auf, die bislang geduldete Überbeanspruchung des Verrechnungskontos „Target-2“ zu unterbinden.","110",NA
"Die Target-2-Forderungen der Deutschen Bundesbank sind abzuschmelzen, täglich auszugleichen, angemessen zu verzinsen und mit Sicherheiten zu unterlegen.","110",NA
"Die AfD ist auch offen für weitere sinnvolle Vorschläge, die Target-Forderungen zu „monetarisieren“ bzw. nutzbar zu machen.","110",NA
"So könnte die Bundesbank z. B. ihre Target-Forderungen am Kapitalmarkt an Investoren weiterverkaufen und die erhaltenen Mittel in ausländischen Aktien, ausländischem Gold oder anderen Sachwerte anlegen.","110",NA
"Nationale Investitionen","H",NA
"Solange der Euro zu Lasten Deutschlands weiterbesteht, kann und sollte auch Deutschland einen großen Teil seines Refinanzierungsbedarfs über die EZB und die EU abwickeln.","110",NA
"Notprogramm-Mittel sind strikt für Hilfen und Investitionen in Deutschland einzusetzen und wo immer möglich über EU oder EZB zu finanzieren.","108",NA
"Auch der deutsche Target-Forderungssaldo sollte dafür mobilisiert werden.","108",NA
"Absicherung gegen die Eurokrise, Geldsystem reformieren, deutsches Staatsgold vollständig zurück nach Deutschland","H",NA
"Deutschland muss auch in einem plötzlichen währungspolitischen Krisenfall handlungsfähig sein.","414",NA
"Bei einer Wiedereinführung der Deutschen Mark könnte das teilweise im Ausland gelagerte Staatsgold als temporäre Deckungsoption dienen.","414",NA
"Gold ist nach aller historischer Erfahrung eine potenzielle Deckung für eine neue Währung, was besonders in Krisensituationen bzw. nach Einführung einer neuen Währung zum Vertrauensaufbau relevant wird.","414",NA
"Staatsgold muss ohne Gegenparteien- oder Verwahrrisiko im eigenen Land aufbewahrt werden.","414",NA
"Die AfD fordert die Deutsche Bundesbank auf, das im Ausland gelagerte Staatsgold vollständig und umgehend nach Deutschland zu überführen.","414",NA
"Zudem fordert die AfD die Herbeiführung eines verfassungsrechtlich abzusichernden bilanziellen Sonderstatus der Goldreserve zur Abwehr der Ausbuchungsgefahr aufgrund der sich seit 2007 dramatisch verschlechternden Qualität der Bundesbank-Bilanz.","414",NA
"Langfristig halten wir eine grundsätzliche Reform des Geldsystems für notwendig, hin zu einem freien Währungswettbewerb oder einem goldgedeckten Währungssystem.","414",NA
"Außen- und Verteidigungspolitik","H",NA
"Die Außenpolitik Deutschlands muss sich an deutschen Interessen ausrichten","H",NA
"Deutschland ist als eine der bedeutenden Wirtschaftsund Kulturnationen der Welt daran interessiert, zu allen Staaten gute Beziehungen zu pflegen","107",NA
"und das friedliche Zusammenleben der Völker zu fördern.","106",NA
"Die AfD bekennt sich zu den Werten der Charta der Vereinten Nationen und des Völkerrechts.","201.2",NA
"Insbesondere das Selbstbestimmungsrecht der Völker darf nicht durch die Agenden zwischenstaatlicher Organisationen, von NGOs und durch den Machtzuwachs großer, global agierender Konzerne ausgehöhlt werden.","109",NA
"Die internationalen Beziehungen befinden sich im Umbruch hin zu einer multipolaren Weltordnung.","104",NA
"Sicherheitspolitisch ist dabei langfristig die Erlangung strategischer Autonomie für Deutschland und seine europäischen Partner anzustreben.","104",NA
"In diesem Rahmen muss Deutschland seine Rolle in Europa verantwortungsbewusst wahrnehmen.","108",NA
"Die Vergemeinschaftung der europäischen Außen- und Sicherheitspolitik (GASP) und den europäischen Auswärtigen Dienst lehnt die AfD ab.","110",NA
"Eine stabile europäische Friedensordnung bedarf einer ausgewogenen Zusammenarbeit sowohl mit den USA als auch mit Russland.","107",NA
"Dabei sind die legitimen Sicherheitsinteressen aller europäischen Staaten zu berücksichtigen.","104",NA
"Auch die Vereinten Nationen sind so zu reformieren, dass den veränderten Gewichtungen in der Welt Rechnung getragen wird.","601.1",NA
"Wir streben einen ständigen Sitz Deutschlands im Sicherheitsrat sowie die Abschaffung der gegen Deutschland gerichteten Feindstaatenklausel in der Charta der Vereinten Nationen an","601.1",NA
"und wollen den UN-Migrationspakt (Global Compact for Migration) aufkündigen.","109",NA
"Die AfD fordert eine strikte Einhaltung des Nichteinmischungsgebots in innere Angelegenheiten von Staaten, auch durch nichtstaatliche Akteure.","109",NA
"Die Rolle der OSZE bei der Stabilisierung von Krisenregionen in Europa und seiner Peripherie hat sich dank des Konsensprinzips bewährt und muss ausgebaut werden.","107",NA
"Wir setzen uns nachdrücklich für die Stärkung und Erweiterung der Kontrollmechanismen in der nuklearen und konventionellen Rüstung ein","104",NA
"sowie für die Neuverhandlung kürzlich ausgesetzter Verträge (INF, Open Skies).","104",NA
"Der islamistische Terrorismus stellt weiterhin eine ernste Bedrohung der internationalen Staatengemeinschaft dar.","104",NA
"Er muss mit allen zur Verfügung stehenden legalen Mitteln bekämpft werden.","104",NA
"Das Verhältnis zu wichtigen Staaten im Wandel der Geopolitik","H",NA
"Die Mitgliedschaft in der NATO und eine aktive Rolle Deutschlands in der OSZE sind bis auf Weiteres zentrale Elemente unserer Sicherheitsstrategie.","104",NA
"Die NATO muss aber wieder ein reines Verteidigungsbündnis werden.","104",NA
"Die AfD tritt dafür ein, das Einsatzgebiet der NATO auf das Gebiet der Bündnisstaaten zu begrenzen.","105",NA
"Die USA sind derzeit der stärkste Bündnispartner Deutschlands.","107",NA
"Leitbild der Beziehungen zwischen unseren Ländern muss die Gleichberechtigung beider Partner sein.","107",NA
"Sanktionsmaßnahmen der USA gegen Deutschland sind nicht hinnehmbar.","107",NA
"Im Einklang mit den US-Forderungen nach einer gerechten Verteilung der Lasten und den europäischen Bestrebungen nach mehr Mitsprache in der NATO ist es nur folgerichtig und im deutschen Interesse, die europäische Säule der NATO zu stärken.","104",NA
"Eine Entspannung im Verhältnis zu Russland ist Voraussetzung für einen dauerhaften Frieden in Europa.","106",NA
"Es liegt im deutschen und europäischen Interesse, Russland in eine sicherheitspolitische Gesamtstruktur einzubinden.","104",NA
"Wir setzen uns für die Wiederaufnahme regelmäßiger Gespräche im Rahmen des NATO-Russland-Rats ein.","104",NA
"Ferner sollen die Erweiterung und Vertiefung der vertrauens- und sicherheitsbildenden Maßnahmen,","104",NA
"die Kooperation im Bereich der Rüstungskontrolle","104",NA
"und der Verzicht auf den Ausbau militärischer Infrastruktur in unmittelbarer Nähe der jeweiligen Interessenbereiche der Entspannung dienen.","105",NA
"Die AfD tritt für die Aufhebung der EU-Sanktionen","107",NA
"und den Ausbau der Wirtschaftsbeziehungen zu Russland ein.","107",NA
"Die Fertigstellung und Inbetriebnahme der Gasleitung Nord Stream 2 halten wir für unverzichtbar.","107",NA
"Die Volksrepublik China gewinnt für Deutschland vor allem als Handelspartner an Bedeutung.","107",NA
"Mit dem Projekt der „Neuen Seidenstraße“ hat China ein Jahrhundertvorhaben gestartet.","107",NA
"Um hier mitgestalten zu können, setzt sich die AfD für eine offensive Beteiligung Deutschlands an dem Projekt ein.","411",NA
"Die chinesische Seidenstraßen- Strategie von Ost nach West sollte Deutschland durch eine Initiative von West nach Ost ergänzen.","411",NA
"Das gilt insbesondere für überregionale Infrastrukturprojekte.","107",NA
"Die zunehmende Einflussnahme Chinas in der Welt ist eine Herausforderung.","107",NA
"Eine Kooperation mit China darf nur unter Bedingungen der Gleichberechtigung und Fairness erfolgen.","107",NA
"Das setzt insbesondere eine Angleichung der rechtlichen Rahmenbedingungen für Handel und Investitionen voraus.","107",NA
"Ein weiterer Ausverkauf deutscher bzw. europäischer Technologie muss verhindert werden.","406",NA
"Großbritannien wird auch nach dem Brexit wirtschaftlich eng mit Europa verflochten bleiben.","107",NA
"Die AfD befürwortet daher die Pflege enger Beziehungen zum Vereinigten Königreich.","107",NA
"Mögliche Blockaden und Strafmaßnahmen seitens der EU lehnen wir ab.","107",NA
"Die Beziehungen zur Türkei sind schwierig und müssen neu gestaltet werden.","107",NA
"Die Türkei gehört kulturell nicht zu Europa.","109",NA
"Ihre zunehmende Islamisierung gibt Anlass zur Sorge und zeigt, dass die Türkei sich noch weiter von Europa und der westlichen Wertegemeinschaft entfernt hat.","109",NA
"Die AfD lehnt den Beitritt der Türkei zur EU daher ab und fordert das sofortige Ende aller Beitrittsverhandlungen.","109",NA
"Wir unterstützen hingegen die Bemühungen der Visegrád-Staaten zur Bewahrung der europäischen Identität.","108",NA
"Der Westbalkan als wichtiger Teil Europas wird zunehmend zum Interessengebiet fremder Mächte.","108",NA
"Um ihn zu stabilisieren, tritt die AfD für eine privilegierte Partnerschaft mit den Ländern der Region ein.","107",NA
"Die sicherheitspolitische Zusammenarbeit mit ihnen muss auch in Bezug auf das Migrationsgeschehen vertieft werden.","104",NA
"Eine Erweiterung der EU wird strikt abgelehnt.","110",NA
"Wiederherstellung der Wehrfähigkeit Deutschlands","H",NA
"Die deutschen Streitkräfte befinden sich in einem desolaten Zustand.","104",NA
"Es fehlt an Personal und einsatzfähiger Ausrüstung.","104",NA
"Damit dem Hauptauftrag der Landes- und Bündnisverteidigung wieder Rechnung getragen werden kann, muss unsere Bundeswehr nicht nur finanziell gut ausgestattet sein,","104",NA
"ihr muss die Eigenständigkeit insbesondere bei Material und Personal zurückgegeben werden.","104",NA
"Privatisierungen und Zentralisierungen gehören zurückgedreht und dürfen nur noch dort Anwendung finden, wo sie nachweisbar notwendig sind und die Einsatzfähigkeit der Truppe erhöhen.","104",NA
"Die Verantwortung muss wieder in die Hände der Inspekteure und Kommandeure, die für die Auftragserfüllung verantwortlich sind, gegeben werden.","104",NA
"Die AfD lehnt nukleare Erstschlagvorbehalte ab","105",NA
"und setzt sich für die globale Abschaffung von ABC-Waffen ein.","105",NA
"Ziel muss der Abzug aller Atomwaffen aus Deutschland,","105",NA
"aber auch der auf Deutschland gerichteten atomaren Kurzstreckenwaffen sein.","105",NA
"Damit würde die nukleare Teilhabe der Bundesrepublik obsolet.","105",NA
"Die AfD fordert außerdem den Erhalt einer autonomen und leistungsfähigen wehrtechnischen Industrie in Deutschland.","104",NA
"Insbesondere den neuen hybriden Bedrohungen und den Cyberattacken staatlicher und nichtstaatlicher Akteure muss durch eine massive Stärkung der Bundeswehr auf diesem Gebiet Rechnung getragen werden.","104",NA
"Die Bundeswehr soll wieder einen starken Korpsgeist, ihre Traditionen und deutsche Werte pflegen.","104",NA
"Die Tugenden des Soldaten sind Ehre, Treue, Kameradschaft und Tapferkeit.","104",NA
"Die Bundeswehr muss die besten Traditionen der deutschen Militärgeschichte leben.","104",NA
"Sie helfen, soldatische Haltung und Tugenden – auch in der Öffentlichkeit – zu manifestieren.","104",NA
"Militärisches Liedgut und Brauchtum sind Teil davon.","104",NA
"Über mehr als fünf Jahrzehnte hat die Wehrpflichtarmee der Bundesrepublik Deutschland gute Dienste geleistet und für eine Verankerung der Streitkräfte in der Gesellschaft gesorgt.","104",NA
"Die AfD tritt daher für die Wiedereinsetzung der Wehrpflicht ein.","104",NA
"Die Wehrpflicht soll um ein Gemeinschaftsdienstjahr ergänzt werden.","606.1",NA
"Dieses soll Anwendung finden für Frauen sowie für Männer, die sich nicht für den Wehrdienst entscheiden.","606.1",NA
"Der Gemeinschaftsdienst soll in den Bereichen Pflege, Feuerwehr oder Technisches Hilfswerk geleistet werden.","606.1",NA
"Um Loyalitätskonflikte zu vermeiden, soll der Dienst in den Streitkräften ausschließlich Deutschen vorbehalten sein, die über keine andere Staatsangehörigkeit verfügen.","608.2",NA
"Entwicklungspolitik: Stabilität als Sicherheits- und Wirtschaftsinteresse","H",NA
"Die AfD fordert einen grundsätzlichen Strategiewechsel in der Entwicklungspolitik, welcher auch deutschen Sicherheits- und Wirtschaftsinteressen Rechnung trägt.","109",NA
"Entwicklungspolitik wird vom Prinzip der Eigenverantwortung, der Achtung des Rechts auf Staatliche Selbstbestimmung und dem Respekt vor der kulturellen Identität aller Partner getragen.","107",NA
"Hilfe soll Hilfe zur Selbsthilfe sein","107",NA
"– und keine Unterstützung korrupter Systeme.","304",NA
"Deutschland ist mit über 21 Milliarden Euro das zweitwichtigste Geberland für Entwicklungshilfe weltweit.","107",NA
"Dabei sollte die deutsche und europäische Entwicklungspolitik einen realistischen Blick auf die Bevölkerungsexplosion in Afrika wahren (von 1,2 Milliarden Einwohnern in 2015 auf 2,4 Milliarden in 2050), die auch durch eine optimierte Entwicklungspolitik von außen kaum beeinflusst werden kann.","109",NA
"Der Erfolg der deutschen Entwicklungszusammenarbeit wird durch das strikte Prinzip der Nachfrageorientierung seitens der Partnerländer gesichert.","107",NA
"Priorität besitzen langfristige Kooperationsvorhaben.","107",NA
"Eine signifikante finanzielle Selbstbeteiligung der Partnerländer von mindestens 51% des gesamten Finanzierungsvolumens eines Projektes muss obligatorisch sein.","109",NA
"Dieses muss messbare Ergebnisse liefern","109",NA
"und sollte einer regelmäßigen unabhängigen Evaluierung unterzogen werden.","304",NA
"Aufgrund der begrenzten Mittel soll vielmehr eine auch an deutschen Interessen orientierte Entwicklungspolitik auf ausgewählte Länder konzentriert werden.","109",NA
"Wichtige Kriterien sind dabei (a) ein niedriger Korruptionsindex,","304",NA
"(b) der pflegliche Umgang mit früheren Entwicklungsprojekten,","107",NA
"(c) Eigenanstrengungen im Bildungsbereich,","506",NA
"(d) die Offenlegung der Staatseinkünfte, insbesondere aus Bodenschätzen und","202.1",NA
"(e) der bisherige Beitrag des Empfängerlandes zur regionalen Stabilität.","104",NA
"Außerdem ist die Gewährung von Entwicklungshilfe an die Bereitschaft zur Rücknahme ausreisepflichtiger Migranten zu knüpfen.","601.2",NA
"Um dieses Konzept umsetzen zu können, will die AfD im Rahmen der EU-Reform die Entwicklungspolitik wieder ganz auf die nationale Ebene der Mitgliedstaaten verlegen.","110",NA
"Deutschland muss seine wirtschaftlichen Stärken ausbauen","H",NA
"Die Weltwirtschaft befindet sich heute im Spannungsfeld zwischen einem weiteren Ausbau der globalen Verflechtungen oder ihrer maßvollen Rückführung in dezentrale, regional fokussierte Wertschöpfungsstrukturen.","301",NA
"Deutsche Außenhandelspolitik muss dabei einen diskriminierungsfreien Zugang zu ausländischen Import- und Exportmärkten für deutsche Unternehmen gewährleisten.","407",NA
"Das schließt den Zugang zu Rohstoffen und die Freiheit der Handelswege mit ein.","407",NA
"Ihre Kernaufgabe ist es daher, verlässliche Handelsregeln zu erhalten und gemäß den Interessen unseres Landes weiterzuentwickeln.","601.1",NA
"Ideologisch motivierte Alleingänge, wie das Lieferkettengesetz, lehnen wir ab.","401",NA
"Wir fordern außerdem eine stärkere Kontrolle und Berücksichtigung gesamtwirtschaftlicher und verteidigungspolitischer deutscher Interessen bei der Übernahme deutscher Unternehmen durch ausländische Konzerne und Finanzinvestoren.","601.1",NA
"Sicherheitsrelevante und grundversorgungsrelevante Bereiche müssen vor Übernahmen geschützt werden.","406",NA
"Entscheidungen ausländischer nationaler Gerichte mit extraterritorialer Wirkung betrachten wir als nichtig,","406",NA
"einseitig verhängte Sanktionen gegen Wirtschaftsprojekte unseres Landes als völkerrechtswidrig.","406",NA
"Auswärtige Kultur- und Bildungspolitik Deutschlands","H",NA
"Die AfD will deutsche Kultur und Sprache im Ausland in deutlich stärkerem Maße als bisher fördern.","601.1",NA
"Die deutschen Auslandssender, die Goethe-Institute und verschiedenen Kulturprojekte sollen ein positives Bild Deutschlands in der Welt vermitteln.","601.1",NA
"Dabei können sowohl aktuelle Entwicklungen in den Wissenschaften und Künsten als auch unser reiches kulturelles Erbe für unser Land werben.","601.1",NA
"Angesichts zunehmender Mobilität im Arbeitsleben ist hierbei auch an die Deutschen im Ausland und deren Kinder zu denken, die in ihrer Muttersprache informiert werden wollen.","601.1",NA
"Der Auftrag der Deutschen Welle und der Goethe-Institute, als Mittler deutscher Sprache und Kultur zu fungieren, darf nicht verwässert werden.","601.1",NA
"Die Auswärtige Kulturpolitik Deutschlands muss außerdem das Ziel verfolgen, zu anderen Völkern und Staaten Brücken zu bauen.","107",NA
"Wirtschaft, Politik, Kultur und nicht zuletzt der Tourismus profitieren davon.","107",NA
"Ein besseres Verständnis für unsere kulturellen Werte, Traditionen und Geschichte kann Vertrauen schaffen","601.1",NA
"und Deutschland als zuverlässigen Partner empfehlen.","107",NA
"Der Schutz und Ausbau der Sprachkenntnisse in Gebieten mit deutschen Minderheiten erfordern besondere Beachtung und Förderung.","601.1",NA
"Die AfD bekennt sich ausdrücklich zur Fürsorgepflicht Deutschlands gegenüber deutschen Minderheiten","705",NA
"und wird deren Interessen im Rahmen ihrer Politik nachdrücklich unterstützen.","705",NA
"In den europäischen Institutionen muss die deutsche Sprache gemäß ihrer rechtlichen Stellung und ihrer Verbreitung auch tatsächlich den Verfahrenssprachen Englisch und Französisch gleichgestellt werden.","601.1",NA
"Durch den Austritt Großbritanniens aus der EU hat diese Forderung noch mehr Nachdruck erhalten.","601.1",NA
"Innere Sicherheit","H",NA
"Der Terroranschlag auf den Weihnachtsmarkt an der Berliner Gedächtniskirche war der vorläufige Tiefpunkt einer ganzen Serie von Ereignissen, die zeigen, dass es um unsere Sicherheit schlecht bestellt ist.","605.1",NA
"Die Gewaltexzesse der linksextremen „Antifa” und migrantischer Jugendbanden in den Straßen unserer Städte machen deutlich, wie sehr die innere Sicherheit Schaden genommen hat.","605.1",NA
"Zunehmende Straßengewalt, Terror und Kriminalität sind jedoch keine Naturereignisse, die man kritiklos hinnehmen muss.","605.1",NA
"Sie sind menschengemacht und haben Ursachen, die man bekämpfen kann.","605.1",NA
"Genau das wollen wir tun.","605.1",NA
"Linke Gewalt entschieden bekämpfen","H",NA
"Der Linksextremismus überschreitet zunehmend die Schwelle zum Linksterrorismus.","605.1",NA
"Wir fordern daher verstärkte Anstrengungen im Kampf gegen den Linksextremismus.","605.1",NA
"Die Gewährung staatlicher Fördergelder muss wieder an eine Verpflichtungserklärung gekoppelt werden, keine extremistischen Strukturen zu unterstützen.","605.1",NA
"Deshalb fordern wir die Wiedereinführung einer verbindlichen Extremismusklausel.","605.1",NA
"Darüber hinaus fordern wir das Verbot der linksextremistischen Plattform „Indymedia“.","605.1",NA
"Gewalttätige und -unterstützende linksextremistische und autonome Gruppen, die der sogenannten Antifa zuzuordnen sind, sind als terroristische Vereinigung einzustufen.","605.1",NA
