"text","cmp_code","eu_code"
"Das Gesundheitswesen wollen wir konsequent von Barrieren befreien.","503",NA
"Das bedeutet nicht nur, Hindernisse beim Zugang zu Arztpraxen, Krankenhäusern und Gesundheitseinrichtungen zu beseitigen, sondern auch, Untersuchungstechniken und Kommunikation den besonderen Bedürfnissen von älteren Patient*innen und Menschen mit Behinderung anzupassen.","503",NA
"Leichte Sprache, lesbare und verständliche Patienteninformationen sowie entsprechende Beratungsleistungen müssen selbstverständlich werden.","503",NA
"Um medizinischem und pflegerischem Fachpersonal mehr Sicherheit im selbstverständlichen, bedarfsgerechten und diskriminierungsfreien Umgang mit Menschen mit Behinderungen zu vermitteln, setzen wir uns für die Implementierung spezieller Module in Aus-, Fort- und Weiterbildung ein.","503",NA
"Sie sollen von fachkundigen Peerkräften durchgeführt werden.","503",NA
"Die Selbstbestimmungsrechte von Menschen mit Behinderung in der Pflege und in (teil-) stationären Einrichtungen müssen garantiert werden.","503",NA
"Das schließt auch die Mitnahme persönlicher Assistenz zu medizinischen Untersuchungen und stationären Krankenhausaufenthalten sowie zum Besuch von Vorsorge- und Rehabilitationseinrichtungen ein, auch wenn sie nicht über das Arbeitgebermodell organisiert wird.","503",NA
"Patient*innen müssen im Zentrum des Gesundheitswesens stehen.","504",NA
"Was für viele eine Phrase ist, wollen wir mit Leben füllen.","504",NA
"Keine Entscheidung über Gesundheits- und Pflegeversorgung darf ohne aktive Mitwirkung der Vertreter*innen der Patient*innen gefällt werden.","201.1",NA
"Damit die Selbsthilfe ihre Unabhängigkeit sichern und den großen Verbänden und Unternehmen im Gesundheitswesen auf Augenhöhe begegnen kann, muss sie angemessen finanziert werden.","405",NA
"Die Förderverfahren sind transparent und unbürokratisch auszugestalten.","303",NA
"Wir stärken die Patientenverfügung: Eine umfassende Selbstbestimmung muss auch in Extremsituationen möglich sein, und alle Jugendlichen sollten frühzeitig über ihre dahingehenden Rechte aufgeklärt werden.","201.1",NA
"Menschen mit psychischen Beeinträchtigungen wollen wir vor dem Gesetz und in den Sozialversicherungen gleichstellen und ihnen Zugang zu einem inklusiven Arbeitsmarkt ermöglichen.","503",NA
"Wir wollen eine gewaltfreie Psychiatrie und die Abschaffung diesbezüglicher Sondergesetze.","504",NA
"Die räumlichen Bedingungen und die personelle Ausstattung müssen eine Behandlung ohne Zwang und Gewalt ermöglichen.","504",NA
"Wir wollen einen geschlechtersensiblen Blick auf Gesundheit und Krankheit in Forschung und Fortbildung fördern.","503",NA
"Der Patient*innen-datenschutz muss auch für privatversicherte Jugendliche gelten","201.1",NA
"POC und Menschen mit Migrationsgeschichte haben Anspruch auf diskrimminierungs- und gewaltfreie Behandlung.","503",NA
"Ambulanter Bereich: Gute Versorgung vor Ort, in Stadt und Land","H",NA
"Deutschland hat durchschnittlich eine hohe Arztdichte, trotzdem müssen nicht nur in ländlichen Regionen teils lange Wege und lange Wartezeiten in Kauf genommen werden.","504",NA
"DIE LINKE tritt für eine gute, flächendeckende, barrierefreie und bedarfsdeckende gesundheitliche Ver­sorgung in Stadt und Land ein.","504",NA
"Kriterien für eine gute gesundheitliche Versorgung müssen sein: Wohnortnähe und Erreichbarkeit mit ÖPNV, kurze Wartezeiten auf einen Termin und eine gute Notfallversorgung, Barrierefreiheit und Altersgerechtigkeit.","504",NA
"Regionale Versorgungszentren sollen mittelfristig zum Rückgrat der wohnortnahen Gesundheitsversorgung werden.","504",NA
"Sie sollen sowohl ambulante als auch akutstationäre, notfallmedizinische, psychotherapeutische, (gemeinde-)pflegerische und weitere therapeutische Behandlungen in einer Region koordinieren und als zentrale Anlaufstelle für alle Patient*innen dienen.","504",NA
"So wollen wir eine Versorgung aus einer Hand","504",NA
"und ein berufsübergreifendes Arbeiten mit familienfreundlichen Arbeitszeiten fördern.","701",NA
"Die regionalen Gesundheitszentren bilden wichtige Schnittstellen zu anderen Versorgungsbereichen wie Jugendhilfe, Eingliederungshilfe, Suchthilfe und weiteren Angeboten.","504",NA
"Sie sollen auch präventiv und gemeinwesenorientiert arbeiten, gerade in Bezug auf die sozialen, ökonomischen und ökologischen Voraussetzungen von Gesundheit.","504",NA
"Wir wollen, dass stationäre und ambulante Versorgung gemeinsam nach Gemeinwohlinteressen geplant und gestaltet wird.","504",NA
"Auch Psychotherapeut*innen, Physio- und Ergotherapeut*innen, Logopäd*innen, Podolog*innen, Hebammen und Apotheken müssen überall erreichbar sein.","504",NA
"Wir wollen gemeinsame Planungsgremien auf Landesebene unter Beteiligung von Patient*innenvertretung, Ländern und Kommunen, Ärzt*innen, Krankenhäusern und Krankenkassen einrichten.","301",NA
"Wir wollen die Möglichkeit prüfen, Kaufpreise für »Kassensitze« für Ärzt*innen und Psychotherapeut*innen zu begrenzen.","412",NA
"Wir unterstützen Modellprojekte für neue Versorgungsformen wie die bestehenden und entstehenden Stadtteilgesundheitszentren und Polikliniken.","504",NA
"Damit sie ihren Anspruch an eine integrierte, multiprofessionelle und sozialraumorientierte Versorgung erfüllen können, setzen wir uns für die Einführung einer neuen Form von Leistungserbringung im Sozialgesetzbuch ein.","504",NA
"Wir wollen einen öffentlichen Haftungsfonds, um Hebammen unabhängig von privaten Versicherungen zu machen.","701",NA
"Hebammen sollen erste Ansprechpartnerinnen für Schwangere und die Schwangerenvor- und -nachsorge sein – wie in den Niederlanden.","504",NA
"Hebammen sind die begleitenden und betreuenden Fachkräfte bei der Geburt.","504",NA
"Wir unterstützen die Forderung des Hebammenverbandes nach einem Geburtshilfestärkungsgesetz mit dem Ziel einer Eins-zu-eins-Betreuung während der Geburt.","504",NA
"Die Kosten für den laufenden Betrieb in den Geburtshilfeabteilungen müssen von den Krankenkassen so finanziert werden, dass diese Abteilungen ihre Vorhaltekosten decken und die Hebammen bei gutem Stellenschlüssel leistungsgerecht bezahlen können.","701",NA
"Die psychotherapeutische Versorgung deckt in vielen Regionen bei Weitem nicht den Bedarf.","504",NA
"Die Bedarfsplanung muss gerade in diesem Bereich dringend überarbeitet werden.","504",NA
"Auch die Finanzierung der Therapie muss den Bedarf decken.","504",NA
"Die fragwürdige Kostenerstattungspraxis der Kassen wollen wir so überflüssig machen.","412",NA
"Durch den Betrieb von medizinischen Versorgungszentren versuchen sich Konzerne Profitmöglichkeiten im ambulanten Bereich zu schaffen.","412",NA
"Diese Entwicklung wollen wir rückgängig machen.","412",NA
"Die Macht der Pharmaindustrie brechen!","H",NA
"Gesundheitsforschung demokratisieren!","H",NA
"Die gesetzlichen Krankenkassen geben in Deutschland über 41 Milliarden Euro für Arzneimittel aus – mit schnell steigender Tendenz.","403",NA
"Für Krebs-, Rheuma- und Mittel gegen Multiple Sklerose werden im ersten Jahr nach der Zulassung Fantasiepreise gezahlt.","403",NA
"Arzneimittelpreise müssen effektiv und per Gesetz begrenzt werden.","412",NA
"Patient*innen werden durch hohe Zuzahlungen belastet.","403",NA
"Die meisten nicht verschreibungspflichtigen Medikamente müssen sie komplett aus eigener Tasche bezahlen, selbst wenn diese ärztlich verordnet wurden.","504",NA
"Wir wollen, dass alle Patient*innen mit sicheren und wirksamen Arzneimitteln nach dem aktuellen Stand der Wissenschaft versorgt werden – unabhängig von ihrem Einkommen und ihrer Erkrankung.","503",NA
"Alle Medikamente mit nachgewiesenem Nutzen müssen vollständig erstattet werden.","504",NA
"Dafür muss eine Positivliste eingeführt werden.","504",NA
"Arzneimittelforschung bestimmt nicht nur, ob Medikamente entwickelt werden, die wirklich gebraucht werden,","411",NA
"sondern auch, wer die Eigentumsrechte besitzt,","402",NA
"welche Preise aufgerufen werden,","411",NA
"ob die Forschungsergebnisse transparent gemacht werden","403",NA
"und nicht zuletzt, ob Menschen im Globalen Süden Zugang zu Innovationen erhalten können.","107",NA
"Für DIE LINKE ist Arzneimittelforschung eine öffent­liche Aufgabe.","413",NA
"Wir wollen den Einfluss der Pharmakonzerne zurückdrängen.","412",NA
"Das betrifft Werbung und Beeinflussung von Ärzt*innen, Wissenschaft und Patientenorganisationen.","412",NA
"Wir fordern eine transparente, gesetzliche Regelung über Zuwendungen der Pharmaindustrie an Mediziner*innen und Heilberufe.","403",NA
"Wir wollen Korruption im Gesundheitswesen bekämpfen.","403",NA
"Ergebnisse von Arzneimittelstudien müssen veröffentlicht werden.","403",NA
"Negative Studienergebnisse dürfen nicht unterdrückt werden.","403",NA
"Die Herstellung von Medikamenten und medizinischen Geräten darf nicht den Profitinteressen von Aktionär*innen unterworfen sein.","412",NA
"Die Pharmaindustrie muss dem Gemeinwohl verpflichtet und unter demokratische Kontrolle gestellt werden.","412",NA
"Patente können tödlich sein.","403",NA
"Dass unter deutscher EU-Ratspräsidentschaft eine international ungleiche Verteilung des Covid-19-Impfstoffs durchgesetzt wurde, ist ein Skandal.","107",NA
"Wir wollen, dass mit öffentlichen Mitteln geförderte Forschung im Rahmen des Equitable Licensing (der sozialverträglichen Patentverwertung) zu sozialen Konditionen an ärmere Länder und Generikaproduzenten abgegeben wird.","107",NA
"Produktentwicklungspartnerschaften müssen nachhaltig und in voller Breite des Krankheitsspektrums unterstützt werden.","107",NA
"Die Kompetenzen der WHO in diesem Bereich wollen wir ausweiten.","107",NA
"Alle Medikamente dürfen nur durch wissenschaftliche Studien ihre Zulassungen bekommen.","403",NA
"Sonderwege ohne wissenschaftliche Grundlagen müssen abgeschafft werden.","403",NA
"Rabattverträge und andere Selektivverträge wollen wir abschaffen.","412",NA
"Forschungsprogramme sollen zukünftig in einem transparenten und partizipativen Prozess entwickelt werden, der neben Expertenwissen die Allgemeinheit einbindet.","411",NA
"Nur so kann Versorgung verbessert sowie eine patient*innenorientierte und interdisziplinäre Forschung gestärkt werden.","411",NA
"Souveränität für gute Gesundheitsversorgung statt Abhängigkeit von Big Pharma!","504",NA
"Corona hat gezeigt: Angesichts des Marktversagens bei der weltweiten Versorgung mit den dringend benötigten Covid-19Impfstoffen und der Gefahr zukünftiger Pandemien dürfen wir die Produktion von Impfstoffen nicht mehr Konzernen überlassen.","413",NA
"Daher schlagen wir den Aufbau einer öffentlichen Impfstoffproduktion (im Sinne von Regional Vaccine Manufacturing Hubs) vor,","413",NA
"weltweit koordiniert von WHO und UN.","107",NA
"Die Kosten für den Aufbau von Produktionskapazitäten für eine schnelle und ausreichende Versorgung mit Impfstoffen, belaufen sich auf einen Bruchteil der Kosten für Aufrüstungsprojekte wie den Eurofighter.","504",NA
"Wir wollen gezielt Gelder bereitstellen, um die Gesundheitswissenschaften (Public Health) und die nichtkommerzielle klinische Forschung zu stärken.","411",NA
"DIE LINKE fordert, dass die Forschung zur Therapie von Langzeitsymptomen einer Covid-19 Infektion (»Long Covid«) finanziell und bedarfsgerecht gefördert wird.","411",NA
"Keine Profite mit Miete und Boden: Zuhause für alle!","H",NA
"Mietenwahnsinn und Verdrängung stoppen.","503",NA
"Hohe Mieten senken und gemeinnützige Wohnungswirtschaft aufbauen.","503",NA
"Spekulation mit Grund und Boden beenden.","412",NA
"Eine Wohnung zu haben, in der man gut leben kann, sollte selbstverständlich sein.","201.2",NA
"Doch Bodenpreise und Mieten sind in vielen Städten explodiert, inzwischen steigen sie selbst in kleineren Orten stark an.","412",NA
"Das gilt für Wohnungen wie Kleingewerberäume.","412",NA
"Corona hat diese Situation verschärft.","503",NA
"Der Lockdown hat gezeigt, dass viele Wohnungen zu eng und die Mieten oft zu hoch sind, erst recht bei Erwerbslosigkeit und Kurzarbeit.","503",NA
"In eine passende Wohnung umzuziehen, ist für viele Menschen ausgeschlossen:","503",NA
"Die Mietpreise haben sich innerhalb eines Jahrzehnts vielerorts verdoppelt.","412",NA
"Über 11 Millionen Menschen sind durch Wohnkosten überlastet.","412",NA
"Sie müssen immer mehr Geld für die Miete ausgeben, das dann woanders, bei der Bildung, den Kindern, der Freizeit oder nötigen Anschaffungen, fehlt.","412",NA
"50 000 Menschen sind hierzulande bereits obdachlos und leben auf der Straße, mindestens 650 000 Menschen sind wohnungslos.","504",NA
"Auch Orte des alltäglichen Zusammenhalts wie Kitas, Kulturräume und Kneipen werden vielerorts verdrängt, weil Eigentümer und Investoren versuchen, mehr Geld aus ihren Immobilien zu pressen.","503",NA
"Öffentlicher Raum wird kommerzialisiert und privatisiert.","413",NA
"Gutverdiener und große Ketten machen immer mehr Menschen zu Statisten in einem Umfeld, das auf Konsum, Tourismus und möglichst viel Umsatz ausgerichtet wird.","416.1",NA
"Der Grund für Wohnungskrise, Verdrängung und Mietenexplosion ist nicht einfach, dass es zu »wenige Wohnungen« gibt, und die Lösung ist nicht »bauen, bauen, bauen« – die Bevölkerung ist nicht sprungartig gewachsen.","503",NA
"Fast 2 Millionen Wohnungen stehen leer, weil das Finanzkapital aufgrund der ungleichen Verteilung des Reichtums und der Blasen auf den Finanzmärkten nach lukrativen Anlagemöglichkeiten sucht.","503",NA
"Da kommt das »Betongold« gerade recht.","503",NA
"Gebaut wird vor allem im Luxussegment.","503",NA
"Wo kein Profit winkt, wird hingegen gar nicht investiert – an vielen Orten auf dem Land verfällt Wohn- und Gewerberaum.","503",NA
"Auch aus ökologischen Gründen wären kluge Mechanismen der Umverteilung vorhandenen Wohnraums und die Umwandlung von Altbeständen in Sozialwohnungen den Neubauten vorzuziehen.","501",NA
"Doch die letzten Bundesregierungen haben gegen diese Entwicklung nichts getan.","305.1",NA
"Mehr noch: Sie haben den sozialen Wohnungsbau systematisch heruntergefahren, öffentlichen Wohnraum privatisiert sowie Städte und Gemeinden zur Spekulation freigegeben.","305.1",NA
"Die Rechte von Mieter*innen sind immer noch viel zu schwach.","403",NA
"Die »Mietpreisbremse« der Bundesregierung wirkt nicht.","305.1",NA
"Bauminister Horst Seehofer gibt dreimal so viel Geld aus Steuermitteln für das »Baukindergeld« aus, um Gutverdienende beim Kauf von Eigentum zu unterstützen, wie für den sozialen Wohnungsbau.","305.2",NA
"Wie es gehen kann, zeigt dagegen Berlin, wo DIE LINKE mitregiert: Mieten mit harten Obergrenzen deckeln, Wohnungen zurück in öffentliches Eigentum bringen, sozialen Wohnungsbau fördern und die Immobilienwirtschaft gemeinnützig machen!","305.1",NA
"In Berlin sind die Mieten erstmals seit Jahren wieder gesunken.","305.1",NA
"Doch die Lobby der Immobilienwirtschaft versucht, effektiven Mieter*innenschutz in Ländern und Kommunen zu unterlaufen.","403",NA
"Das zeigt: Es braucht einen Politikwechsel im Bund, damit Menschen mit geringerem Einkommen nicht mehr an den Rand gedrängt werden,","503",NA
"damit Städte und Gemeinden nicht weiter veröden und als Profitcenter der Immobilienwirtschaft missbraucht werden.","403",NA
"Unsere Städte und Gemeinden sollen ein Zuhause und Lebensraum für Menschen sein, kein Erpressungswerkzeug in den Händen von Maklern und Immobilienlobby.","403",NA
"DIE LINKE kämpft in breiten Bündnissen für eine Neuausrichtung der Mieten- und Stadtentwicklungspolitik.","503",NA
"Wir stehen an der Seite der Mieter*innen","403",NA
"sowie der vielen Initiativen, die sich gegen Verdrängung und für ein Recht auf Wohnen einsetzen.","504",NA
"Wir stehen für lebenswerte Städte und Dörfer für alle.","503",NA
"Unser Ziel ist klar: Mietenexplosion und Verdrängung stoppen,","503",NA
"die Mieten wieder senken","412",NA
"und langfristig eine gemeinnützige Wohnungswirtschaft aufbauen","503",NA
"– für ein gutes Zuhause für alle.","503",NA
"Mieten deckeln bundesweit!","H",NA
"Wir wollen Mietendeckel im gesamten Bundesgebiet möglich machen.","412",NA
"Unser Ziel: die Explosion der Mieten nicht nur bremsen, sondern beenden und rückgängig machen.","412",NA
"Besonders hohe Mieten müssen abge­senkt werden.","412",NA
"Die Mietpreisbremse der Regierung funktioniert nicht.","305.1",NA
"Wir unterstützen die Kampagne »Mietenstopp« und fordern bundesweit überall dort, wo es einen angespannten Wohnungsmarkt gibt, einen Mietenstopp für bestehende Mietverträge.","412",NA
"Dort müssen die Mieten eingefroren werden.","412",NA
"Kommunen sollen ermächtigt werden, einen angespannten Wohnungsmarkt festzustellen.","301",NA
"Auch für Kleingewerbe wollen wir die Voraussetzungen vereinfachen:","402",NA
"Der Bund muss dafür sorgen, dass Länder und Kommunen rechtssicher Mietendeckel für Kleingewerbe, Handwerk, kulturelle Einrichtungen sowie für soziale und gemeinnützige Träger einführen können.","412",NA
"Sozialen und gemeinnützigen Wohnungsbau schaffen!","H",NA
"Derzeit fehlen mehr als fünf Millionen Wohnungen für Menschen mit geringem Einkommen, von denen viele in Einpersonenhaushalten leben.","504",NA
"In den vergangenen 15 Jahren hat sich die Zahl von Sozialwohnungen fast halbiert.","504",NA
"Denn geförderte Sozialwohnungen dürfen teilweise schon nach 15 Jahren wieder teuer vermietet werden.","504",NA
"Mit 15 Milliarden Euro im Jahr wollen wir dagegenhalten – indem wir den sozialen Wohnungsbau retten, den kommunalen und genossenschaftlichen Wohnungsbau ankurbeln, den vorhandenen Wohnungsbestand energetisch und demografiefest um-bauen, über Förderung und Belegungsrechte die soziale Wohnraumversorgung stärker nutzbar machen und einen nicht profitorientierten Wohnungssektor aufbauen.","504",NA
"Die öffentliche Hand werden wir mit einer Reform des Baugesetzbuches dazu befähigen, den Bau von Sozialwohnungen gegenüber Investoren auch tatsächlich durchzusetzen.","504",NA
"Ehemalige Kasernen umwandeln in Sozialwohnungen: Da sich diese Gebäude in öffentlicher Hand befinden, wollen wir sie nicht der Privatwirtschaft überlassen, sondern zu günstigem Wohn- und Gewerberaum umgestalten.","504",NA
"Mit der Einführung einer neuen Woh­ nungsgemeinnützigkeit binden wir die Förderung und steuerliche Vergünstigungen dauerhaft an Mietobergrenzen,","412",NA
"eine Pflicht zur Reinvestition von Gewinnen","412",NA
"sowie demokratische Mitbestimmungsrechte für Mieter*innen.","403",NA
"So können bis zu 250 000 Sozialwohnungen und weitere kommunale und genossenschaftliche Wohnungen pro Jahr entstehen.","504",NA
"Für sie gilt: Einmal gefördert, immer gebunden.","504",NA
"Genossenschaften wollen wir so stärker fördern und demokratisieren.","403",NA
"Wir wollen neue Wohnformen wie Mietshäusersyndikate und Mieter*innengemeinschaften fördern.","403",NA
"Der Bund soll neue Mietshäusersyndikate mit Zuschüssen und zinslosen Darlehen fördern.","504",NA
"Fördermittel sollen gezielt zum Bau von Wohnungen eingesetzt werden, die für Menschen mit geringem Einkommen erschwinglich sind.","504",NA
"Für alleinstehende Frauen, die in (Alters-) Armut leben, für alleinerziehende Frauen und für Frauen, die häuslicher Gewalt ausgesetzt sind, muss preiswerter und sicherer Wohnraum geschaffen werden.","504",NA
"Wir wollen überall einen prozentualen Mindestanteil von Sozialwohnungen, um eine Mischung der Viertel sicherzustellen und den Trend zur Bildung von Parallelgesellschaften der Reichen in Innenstädten und Villenvierteln zu stoppen.","504",NA
"50 Prozent des Wohnungsbestands in öffentlicher und gemeinnütziger Hand.","413",NA
"Das Modell Wien zeigt: Günstiger Wohnraum in gutem Zustand und mit hoher Wohnqualität für die Mehrheit der Menschen ist möglich.","504",NA
"Perspektivisch wollen wir den Wohnungsbestand komplett dem Markt entziehen.","413",NA
"Der Kündigungsschutz für Gewerbe­mietverträge muss grundlegend geändert werden.","402",NA
"Es braucht öffentliche Gewerberaumanbieter zur Sicherung gemeinnütziger Mieter*innen.","413",NA
"Die generelle Befristung von Gewerbemietverträgen wollen wir abschaffen.","403",NA
"Die Kündigung durch die Vermieterseite wollen wir rechtlich einschränken.","403",NA
"Wir wollen bezahlbaren Wohnraum vorrangig im Bestand schaffen.","504",NA
"Bauordnungen müssen hierfür neu ausgerichtet werden, sodass Bauen im vorhandenen Bestand erleichtert wird.","504",NA
"Bei Entscheidungen über die Zulässigkeit von Abriss- und Neubaumaßnahmen müssen soziale Ziele","503",NA
"und Ziele der ener­getischen Nachhaltigkeit mehr Gewicht bekommen.","416.2",NA
"Wohnen ist keine Ware.","H",NA
"Rechte von Mieter*innen stärken!","H",NA
"Wir wollen ein weitgehendes Umwand­lungsverbot von Miet-­ in Eigentums­wohnungen.","412",NA
"Der Wunsch nach Wohneigentum darf nicht auf Kosten derjenigen gehen, die schon in den Wohnungen wohnen.","503",NA
"Mietwohnungen in Kommunen mit angespanntem Wohnungsmarkt dürfen nicht als Ferienwohnung angeboten werden.","412",NA
"Für nichtkommerziellen Wohnungstausch von privat zu privat wollen wir eine FairbnbAlternative zu Anbietern wie Airbnb schaffen, die Wohnraum zweckentfremden, nur auf Profite zielen und an den Börsen notiert sind.","403",NA
"Die Mieten von Mikroapartments und möblierten Wohnungen, mit denen die Mietpreisbremse umgangen und noch mehr Profit aus den Immobilien gepresst wird, wollen wir deckeln.","412",NA
"Das Recht auf Kündigung wegen Eigen­ bedarf darf nur noch für die engste Familie gelten.","412",NA
"Vorgetäuschter Eigenbedarf wird bestraft.","605.1",NA
"Menschen, die seit langer Zeit in ihrer Wohnung leben oder über 70 Jahre alt sind oder an einer schweren Erkrankung leiden sowie Alleinerziehenden soll gar nicht mehr wegen Eigenbedarf gekündigt werden dürfen.","412",NA
"Den Kündigungsschutz wollen wir verbessern: Wenn Rückstände bei der Miete beglichen sind, darf nicht gekündigt werden.","403",NA
"Der Milieuschutz muss ausgeweitet werden.","412",NA
"Gegen Mietwucher, Entmietung und andere Formen des Missbrauchs sind wirksame Kontrollen, eine öffentliche Beschwerdestelle und deutlich mehr Personal nötig, um die Rechte der Mieter*innen effektiv durchzusetzen.","403",NA
"Vermieter*innen, die gegen den Mietendeckel verstoßen, müssen bestraft werden.","605.1",NA
"Die strafrechtliche Verfolgung von Mietwucher wollen wir erleichtern.","605.1",NA
"Mieter*innen sollen auch als Gemeinschaft und im Gewerberecht ein Vorkaufs­ recht auf ihre Häuser erhalten.","412",NA
"In allen öffentlichen Unternehmen braucht es demokratische Mieterräte.","403",NA
"Bundesweit wollen wir ein neues Mieter*innen­mitbe­stimmungsrecht.","403",NA
"Es braucht kollektive Mieter*innen­ rechte und ein Recht auf Mietstreik.","403",NA
"Klimagerechtigkeit statt Verdrängung!","H",NA
"Der Klimaschutz bei Gebäuden ist entscheidend: Hier wird ein großer Teil der Treibhausgase verursacht.","416.2",NA
"Doch bisher wird energetische Sanierung allzu oft für eine Mietsteigerung benutzt und führt dann auch zu Verdrängung.","503",NA
"Das schadet der Akzeptanz des Klimaschutzes.","501",NA
"Klimaschutz ohne Mieterhöhung!","412",NA
"Die Modernisierungsumlage wollen wir abschaffen, sie dient der Mietsteigerung – nicht dem Klimaschutz.","412",NA
"Aufschläge auf die Miete sollen nur noch in Höhe der erreichten Einsparung bei Heizung und Warmwasser zulässig sein.","412",NA
"Auch arme Menschen haben ein Recht auf energetisch sanierten Wohnraum.","503",NA
"Wir wollen kurzfristig eine Klimakomponente bei den Kosten der Unterkunft und Heizung einführen und das Wohngeld angemessen erhöhen.","504",NA
"Wir wollen einen bundesweiten Klima­ check aller Gebäude bis 2025.","416.2",NA
"Mit verbindlichen gebäudescharfen Stufenplänen, die bis zu einem bestimmten Zeitpunkt flexibel zu erreichende Energieeffizienzniveaus zum Inhalt haben, wollen wir bis 2035 einen klimaneutralen Gebäudebestand garantieren","416.2",NA
"und viele neue Arbeitsplätze schaffen.","701",NA
"Hierzu bedarf es eines umfassenden Aufbaus von Produktionskapazitäten und Qualifikationen.","416.2",NA
"Dieser muss u. a. die gezielte Förderung der Ausbildung im Handwerk, die Schaffung und Ausweitung von spezialisierten Studiengängen, staatlich geschaffene Produktionskapazitäten und Preiskontrollen zur Vermeidung von Mitnahme- und Blockadeeffekten umfassen.","416.2",NA
"Die CO2-Steuer darf nicht auf die Miete umgelegt werden.","412",NA
"Die Sanierungsquote muss mindestens verdreifacht werden","416.2",NA
"und zwar sozialverträglich, also nahezu warmmietenneutral und mietrechtlich abgesichert.","412",NA
"Vermieter*innen, die die Kosten einer energetischen Sanierung nicht tragen können, können sich unter den Schirm der Wohnungsgemeinnützigkeit begeben.","503",NA
"Dadurch erhalten sie Zugang zur vollen öffentlichen Förderung der Sanierungs­kosten und verpflichten sich im Gegenzug zur gemeinnützigen Bewirtschaftung ihrer Wohnungen.","503",NA
"Wir wollen die Förderkulisse auf ein Sofortprogramm klimagerechte und sozialverträgliche Erneuerung von Sied­lungsbauten der Nachkriegszeit (erbaut zwischen 1949 und 1978) ausrichten.","416.2",NA
"Dafür sollen – zusätzlich zur Aufstockung der laufenden Programme der Kreditanstalt für Wiederaufbau (KfW) auf dauerhaft mindestens10 Milliarden Euro jährlich – noch einmal 5 Milliarden Euro pro Jahr bereitgestellt werden.","412",NA
"Sanierungsberater*innen sollen innerhalb eines Sozialplanverfahrens gemäß Paragraf 180 BauGB an Klimastützpunkten beratend (für die Mieter*innen schützend) tätig sein und sozialverträgliche Quartierssanierungskonzepte koordinieren.","416.2",NA
"Wir wollen Weiterbildungs-­ und Zertifizierungsprogramme für Handwerker und Baubetriebe auflegen, um zu qualitativ guten und preiswerten energetischen Sanierungen zu kommen.","416.2",NA
"Die Neubaustandards wollen wir gesetzlich auf den Effizienzstandard KfW 40 anheben.","416.2",NA
"Fördermittel, die gegenwärtig noch in die Neubaueffizienzförderung fließen, müssen vollständig umgeleitet werden in die sozialverträgliche energetische Sanierung.","416.2",NA
"Neben der Steigerung der Gebäudeeffizienz ist der Restenergiebedarf schrittweise – aber mit deutlich höherem Tempo – durch regenerative Energie zu decken.","416.2",NA
"Die zentrale Rolle spielt für uns dabei die Wärmepumpe.","416.2",NA
"Der Einbau fossiler Heizungen muss dabei schnellstmöglich gestoppt werden.","416.2",NA
"Wir wollen auch in dicht besiedelten Räumen die Nutzung der Erdwärme möglich machen: durch vom Staat und den Kommunen betriebene Erdwärmeanlagen, die jeweils mehrere Wohnblocks versorgen.","416.2",NA
"Hindernisse für ökologische Baumate­rialien im Baurecht werden wir beseitigen.","416.2",NA
"Zugleich braucht es eine Ökobilanz für Neubauprojekte, um stärker im Bestand zu bauen und Ressourcen zu sparen.","416.2",NA
"Schluss mit dem Abriss von preisgünstigen Wohnungen mit erhaltenswerter Bausubstanz zugunsten von teuren Neubauten!","416.2",NA
"Ökologische Baumaterialien (z. B. Holzbauweise) werden wir, wo es sinnvoll und möglich ist, im Baurecht verbindlich vorschreiben.","416.2",NA
"Bei der Vergabe von Fördermitteln zur energetischen Sanierung ist nicht nur die Reduzierung des Energieverlusts pro Quadratmeter, sondern auch die Reduzierung des Energieverbrauchs bei der Produktion und Verarbeitung von Baustoffen über ihren gesamten Lebenszyklus hinweg zu berücksichtigen.","416.2",NA
"Die Förderung energetischer Sanierung ist auf die Nutzung nachhaltiger Baumaterialien auszuweiten.","416.2",NA
"Verwendete Baumaterialien müssen klar und nachvollziehbar dokumentiert werden, um Sanierungen zu erleichtern.","416.2",NA
"Bauland in Gemeinschaftshand!","H",NA
"Eine der zentralen Ursachen für steigende Mieten ist die Explosion der Bodenpreise.","412",NA
"Seit1964 sind die Bodenpreise durchschnittlich um mehr als1.800 Prozent gestiegen.","412",NA
"Allein in den vergangenen Jahren haben sich die Preise in den großen Städten fast verdreifacht.","412",NA
"Dagegen braucht es dringend Maßnahmen, um das sich immer schneller drehende Spekulationskarussell mit Grund und Boden anzuhalten und endlich wieder bezahlbaren Wohnungsbau zu ermöglichen.","412",NA
"Die Bodenpreise für den sozialen Wohnungsbau müssen in den Städten und für Familienwohnen auf dem Land zweckgebunden gedeckelt werden.","412",NA
"Nur mit bezahlbarem Boden sind auch bezahlbare Mieten möglich.","412",NA
"Die Privatisierung öffentlicher Grundstücke wollen wir mit einem Bodensicherungs­gesetz ausschließen.","413",NA
"Öffentlichen Boden wollen wir nur noch in Erbbaurecht vergeben.","413",NA
"Um den Anteil öffentlichen Eigentums am Boden zu erhöhen, fordern wir ein Ankaufprogramm in Höhe von zwei Milliarden Euro jährlich, aus dem Bund, Länder und Kommunen Mittel für den Erwerb von Boden erhalten.","413",NA
