"text","cmp_code","eu_code"
"Eine Zuwanderung in die Sozialsysteme lehnen wir ab.","505",NA
"Unsere Politik steht daher im Zeichen einer wirksamen Ordnung und Steuerung von Migration.","601.2",NA
"Das bedeutet: Wir wollen keine illegale Migration und Ausreisepflichten durchsetzen.","601.2",NA
"Dies ist die Voraussetzung dafür, dass wir notleidenden Menschen dauerhaft helfen können.","201.2",NA
"Wir vereinen Weltoffenheit und Konsequenz, Humanität und Ordnung.","601.2",NA
"Wir haben Asylverfahren und Rückführungen gerechter, strukturierter und effizienter gestaltet.","601.2",NA
"Wir setzen unsere Anstrengungen fort, damit die Zahl der nach Deutschland und Europa flüchtenden Menschen nicht nur dauerhaft niedrig bleibt, sondern sich weiter reduziert.","601.2",NA
"Hierfür ist klar zwischen Menschen in Not und denen zu unterscheiden, die unser Land wieder verlassen müssen, weil sie nicht schutzbedürftig sind.","201.2",NA
"Wir wollen weitere sichere Herkunftsstaaten festlegen.","601.2",NA
"Mit der Einstufung als sicherer Herkunftsstaat können Bürgerinnen und Bürger aus einem solchen Staat, die in Deutschland Asyl beantragen, leichter und schneller in ihre Heimat zurückgeführt werden.","601.2",NA
"Anreize würden abgebaut, damit sich diese Menschen ohne Aussicht auf Asyl nicht auf den Weg nach Deutschland machen.","601.2",NA
"Gleichwohl scheiterte die Einstufung weiterer Staaten mit verschwindend geringen Anerkennungsquoten bei Asylanträgen im Bundesrat am Widerstand einiger Länder, obgleich der Bundestag eine Ausweitung bereits beschlossen hatte.","601.2",NA
"Deshalb wollen wir die Möglichkeiten des europäischen Asylrechts nutzen, um ein neues Konzept der sicheren Herkunftsstaaten, den „kleinen“ sicheren Herkunftsstaat, zu schaffen.","601.2",NA
"In einem gewöhnlichen Gesetzgebungsverfahren zur Einstufung eines Staates wird der Staat sowohl im Sinne des Grundgesetzes als auch im Sinne der europäischen Asylverfahrensrichtlinie als sicherer Herkunftsstaat eingestuft.","601.2",NA
"Eine Einstufung als „kleiner“ sicherer Herkunftsstaat im Sinne der Asylverfahrensrichtlinie wäre hingegen ohne Zustimmung des Bundesrats und damit ohne Mitwirkung der Länder möglich.","601.2",NA
"Davon unberührt bleibt die im Grundgesetz garantierte Prüfung auf Asyl nach Art. 16 a.","201.2",NA
"Wir lehnen eine Ausweitung des Familiennachzugs über die heute bestehenden Regelungen hinaus ab.","601.2",NA
"Bleiberechtsmöglichkeiten Ausreisepflichtiger wollen wir stärker einschränken, um die Anreize für illegale Zuwanderung weiter zu senken; insbesondere sollen Aufenthaltserlaubnisse bei Geduldeten an echte Integrationsvoraussetzungen geknüpft werden.","601.2",NA
"Wir wollen Ausreisepflichten besser durchsetzen und dafür unter anderem Gewahrsamseinrichtungen an den Verkehrsflughäfen schaffen, um Sammelabschiebungen zu erleichtern.","601.2",NA
"Auf Verstöße gegen eine Wiedereinreisesperre folgt unmittelbar die Abschiebehaft.","601.2",NA
"Wir wollen Straftäter konsequent abschieben.","605.1",NA
"Wer in Deutschland straffällig wird, hat sein Gastrecht verwirkt.","605.1",NA
"Den Druck auf Identitätstäuscher und Mitwirkungsverweigerer werden wir noch einmal deutlich erhöhen.","601.2",NA
"Dazu werden wir die rechtlichen Möglichkeiten ausbauen und verfügbare technische Mittel nutzen.","601.2",NA
"Falschangaben im Asylverfahren müssen künftig auch strafbar sein, wenn sie gegenüber dem Bundesamt für Migration und Flüchtlinge erfolgen.","605.1",NA
"Zudem müssen Datenträger und insbesondere Mobiltelefone auch zur Klärung von Sicherheitsbedenken ausgelesen werden dürfen.","605.1",NA
"Wer den Staat über seine Identität täuscht und seine Abschiebung verhindert, kann keinen Anspruch auf eine Duldung erhalten.","601.2",NA
"Auch werden wir die Regelungen des Ausreisegewahrsams und der Abschiebungshaft praxistauglicher ausgestalten.","601.2",NA
"Europäische Asyl- und Flüchtlingspolitik grundlegend reformieren","H",NA
"Die Versorgung von Schutzsuchenden ist weder eine alleinige Herausforderung Deutschlands noch der Staaten an den EU-Außengrenzen.","108",NA
"Sie ist eine gemeinsame europäische Herausforderung.","108",NA
"Vorrangiges Ziel muss es sein, Menschen in ihrer Heimat oder in deren Nähe Lebensperspektiven zu eröffnen.","107",NA
"Die Europäische Union muss mit den Hauptherkunftsländern die Zusammenarbeit weiter intensivieren und Fluchtursachen - wie etwa Armut - bekämpfen.","107",NA
"Dazu ist insbesondere eine umfassende Partnerschaft mit unserem Nachbarkontinent Afrika und eine aktive Stabilisierungspolitik im Nahen und Mittleren Osten notwendig.","107",NA
"Das Gemeinsame Europäische Asylsystem muss grundlegend reformiert werden.","108",NA
"Der Vorschlag der Europäischen Kommission einer fairen und solidarischen Verteilung der Kosten und Lasten innerhalb der Mitgliedstaaten der Europäischen Union geht in die richtige Richtung.","108",NA
"Wir sprechen uns für die Einrichtung von europäisch verwalteten Entscheidungszentren an den EU-Außengrenzen aus, in denen geprüft werden soll, ob ein Asylanspruch vorliegt oder nicht.","108",NA
"Perspektivisch kann sich daraus eine europäische Behörde entwickeln, die auch die Mitgliedstaaten unterstützt und Koordinationsaufgaben übernimmt.","108",NA
"Wir brauchen gemeinsame Standards im europäischen Asylrecht und eine europaweite Harmonisierung der Aufnahmebedingungen - hinsichtlich Verfahren, Unterbringung und Versorgung.","108",NA
"Dies senkt die Anreize, die manche Mitgliedstaaten für Asylsuchende attraktiver machen als andere.","108",NA
"In Europa das schützen, was uns wichtig ist","H",NA
"Im Rahmen der „Europäischen Säule sozialer Rechte“ sollen die Mitgliedstaaten dabei unterstützt werden, insbesondere global agierende Konzerne stärker in die soziale Verantwortung zu nehmen und Strukturen von Sozialpartnerschaften zu schaffen und auszubauen.","403",NA
"Denn gerechte Löhne entstehen nur durch Tarifverträge, die von den Sozialpartnern der Mitgliedstaaten ausgehandelt werden.","107",NA
"Wir stehen dafür, dass sich die EU auf Grundstandards bei Arbeitnehmerrechten sowie Gesundheits-, Umwelt- und Verbraucherschutzstandards konzentriert.","403",NA
"Eine europäische Arbeitslosen-, Renten- oder Gesundheitsversicherung lehnen wir ab.","110",NA
"Die sozialen Sicherungssysteme sind in der Zuständigkeit der Mitgliedstaaten.","110",NA
"Wir wollen die Anerkennung von Berufsqualifikationen vereinfachen und die Portabilität von betrieblicher Altersvorsorge zwischen EU-Mitgliedstaaten verbessern, um die Arbeitnehmermobilität weiter zu fördern.","701",NA
"2.6.Für ein modernes, innovatives und digitales Europa Europa digital an die Spitze führen","H",NA
"Auch für Europa brauchen wir ein Modernisierungsjahrzehnt.","411",NA
"Denn nur, wenn wir vereint in nachhaltige europäische Zukunftsprojekte und -technologien investieren, sichern wir Wettbewerbsfähigkeit","108",NA
"und Arbeitsplätze von morgen hier bei uns in Europa.","701",NA
"Wir wollen eine echte Digital- und Datenunion mit einem modernen Wettbewerbsrecht auf Basis der Sozialen Marktwirtschaft, hochklassiger digitaler Infrastruktur, europäischer Speicher- und Rechenkapazitäten und eines einheitlichen Datenschutzrechts.","108",NA
"Wir wollen als weltweiter Vorreiter für einen fairen und gerechten Wettbewerb in der Digitalwirtschaft eine europäische digitale Marktordnung entwickeln und einführen - mit einem modernisierten Wettbewerbsrecht und gleichen Regeln für alle.","108",NA
"Zu einer Marktordnung gehört auch eine faire und angemessene „Standgebühr“.","403",NA
"Wir wollen, dass digitale Ökosysteme, in denen Politik, Wissenschaft, Forschung und Wirtschaft für die Entwicklung und Finanzierung neuer digitaler Produkte zusammenarbeiten, auch in Europa etabliert werden.","108",NA
"Wir setzen uns für einen deutlichen Ausbau der Rahmenbedingungen für solche gemeinsamen Initiativen auf europäischer Ebene ein, zum Beispiel bei Künstlicher Intelligenz oder Quantencomputern.","108",NA
"Innovationskraft Europas bündeln","H",NA
"Wir wollen das Ziel der Lissabon-Strategie mit Leben füllen: Europa soll zum innovativsten Wirtschaftsraum der Welt werden.","108",NA
"Europa und der gemeinsame Binnenmarkt tragen ganz wesentlich zu unserem Wohlstand bei.","108",NA
"Sie bilden das Rückgrat unserer global handelnden Wirtschaft","107",NA
"und vieler gut bezahlter Arbeitsplätze in Deutschland.","701",NA
"Wir wollen den Binnenmarkt in allen Bereichen mit besonderem Blick auf Digitales, Energie und Kapital weiter stärken und vertiefen.","108",NA
"Zudem muss sich auch auf europäischer Ebene eine strategische Außenwirtschaftspolitik etablieren.","108",NA
"Wir brauchen Strukturreformen für mehr Wettbewerbsfähigkeit","401",NA
"und private Investitionen, die Wachstum, Beschäftigung und Innovation schaffen.","410",NA
"Wir wollen die anwendungsnahe Forschung und globale Wasserstoffstrategien ausbauen,","411",NA
"eine europäische Plattformwirtschaft etablieren","108",NA
"und europäische Industriestandards weltweit durchsetzen.","403",NA
"In der Personalisierten Medizin wollen wir auf den Forschungserfolgen der Corona-Impfforschung aufbauend alle Ressourcen im Kampf gegen Krebs und Alzheimer bündeln","504",NA
"und eine europäische Gesundheitsunion gründen.","108",NA
"Sie soll europäische Spitzenforschung bündeln und intensivieren.","411",NA
"Künstliche Intelligenz wollen wir für den Alltag nutzen: Menschen sollen innerhalb Europas ohne Sprachbarrieren miteinander kommunizieren und gleichzeitig die Vielfalt genießen können.","108",NA
"Wir wollen die Forschung und Entwicklung der automatisierten Spracherkennung und -übersetzung in den kommenden Jahren zum Durchbruch verhelfen","411",NA
"und gleichzeitig ein Leitprojekt für die künstliche Intelligenz auf den Weg bringen.","411",NA
"Europäische Forschung und Bildung stärken","H",NA
"Forschung und Bildung der jüngeren Generationen werden europaweit über unseren zukünftigen Wohlstand entscheidend sein.","411",NA
"Die Hochschulen sind ein wichtiges Bindeglied zwischen dem Europäischen Bildungs- und dem Europäischen Forschungsraum.","506",NA
"Auf europäischer Ebene wollen wir einen einheitlichen, gemeinsamen Rechtsrahmen für bestehende sowie zukünftige Europäische Hochschulen schaffen.","108",NA
"Dadurch können die Anerkennung der Abschlüsse und der Wissenschaftsaustausch deutlich verbessert werden.","108",NA
"Wir wollen das Rahmenprogramm für „Horizont Europa“ zusammen mit dem öffentlichen und privaten Sektor so umsetzen, dass die weltweit besten und innovativsten Forschenden ihre Projekte in Europa verwirklichen können.","108",NA
"„Horizont Europa“ ist das größte und ambitionierteste Forschungsprogramm der europäischen Geschichte.","108",NA
"Damit wurden die besten Voraussetzungen geschaffen, um exzellente Grundlagenforschung des Europäischen Forschungsrats zu unterstützen,","411",NA
"europaweite Karrierepfade weiter zu öffnen","701",NA
"und Forschungseinrichtungen europaweit besser zu vernetzen.","108",NA
"Schnelle und emissionsarme Mobilität voranbringen","H",NA
"Von zentraler Bedeutung für die wirtschaftliche Entwicklung in unserem Land und die Stärkung Europas ist eine leistungsfähige Infrastruktur: Straßen, Zugverbindungen, aber beispielsweise auch leistungsfähige Stromtrassen sind die Grundlage für die Begegnung von Menschen, den Austausch von Gütern und die Vernetzung unserer Länder.","411",NA
"Deutschland und Europa brauchen eine entschlossene und kraftvolle Antwort auf globale Herausforderungen wie die Initiative Chinas zur Entwicklung einer neuen Seidenstraße.","411",NA
"Deshalb wollen wir dieses Jahrzehnt nutzen, um mit unseren mittel- und osteuropäischen Nachbarn eine so enge infrastrukturelle Vernetzung zu erreichen, wie wir sie zum Beispiel zwischen Deutschland, Frankreich und den Beneluxstaaten in den letzten Jahrzehnten zum Wohle unserer Länder und ganz Europas entwickelt haben.","108",NA
"Dazu werden wir uns mit europäischer Unterstützung für ein Programm „grenzüberschreitende Vernetzung und Infrastrukturausbau“ einsetzen, das verkehrs- und klimapolitisch neue Akzente setzt","108",NA
"und auch die militärische Mobilität verbessert.","104",NA
"Europa hat die Chance, der erste Kontinent CO2-neutraler Mobilität zu werden.","501",NA
"Wir wollen ihr zum Durchbruch verhelfen und damit weltweites Vorbild sein.","501",NA
"Dafür wollen wir den Wettbewerb der besten Ideen technologieoffen befördern.","411",NA
"Wir setzen uns für einen besseren europäischen Hochgeschwindigkeitsschienenverkehr als bequemen, sicheren, flexiblen und ökologisch nachhaltigen Verkehrsträger ein.","411",NA
"Schnelle, aufeinander abgestimmte Verbindungen nach Warschau und Prag sollen zukünftig genauso selbstverständlich sein wie die stark genutzte Verbindung zwischen Paris und den deutschen Metropolen.","411",NA
"Hier kommt auch Nachtzügen eine besondere Bedeutung zu.","411",NA
"2.7.Ein handlungsfähiges und bürgernahes Europa Europa institutionell fortentwickeln","H",NA
"Um den Herausforderungen der Zeit gewachsen zu sein, muss Europa das richtige Rüstzeug zur Hand bekommen.","108",NA
"Nur mit besser funktionierenden Institutionen und Abläufen kann Europa die Zukunft gestalten.","108",NA
"Wir wollen unser Europa gemeinsam mit den Bürgerinnen und Bürgern für die Herausforderungen der Zukunft stärken.","108",NA
"Deshalb ist die Konferenz zur Zukunft Europas für uns ein Aufbruch zu grundlegenden Reformen der EU.","108",NA
"Wir wollen sie für eine europäische Souveränitätsoffensive nutzen.","108",NA
"Vertragsänderungen sind dabei kein Ziel an sich, aber ein mögliches Instrument, um Europa handlungsfähiger zu machen.","108",NA
"Wir wollen mehr Mehrheitsentscheidungen in Europa unter verstärkter Nutzung der Brückenklauseln für schnellere Entscheidungen und entschlossenes Handeln.","108",NA
"Wo keine gemeinsame Lösung möglich ist, sollen Mitgliedstaaten die Möglichkeit öfter nutzen, im Rahmen der Verträge voranzugehen und enger zusammenzuarbeiten.","108",NA
"Wir wollen Europa stark und verantwortlich machen, wo Europa gemeinsam mehr erreichen kann.","108",NA
"Europäische Gesetzgebung ist gut, wenn grenzüberschreitender oder gesamteuropäischer Mehrwert entsteht.","108",NA
"In manchen Bereichen sind wir noch nicht so weit: So hat die Pandemiebekämpfung das Fehlen von gemeinsam abgestimmten Maßnahmen auf europäischer Ebene aufgezeigt.","108",NA
"Gleichzeitig muss das, was in den Kommunen, Regionen und Mitgliedstaaten besser geleistet werden kann, auch dort verantwortet werden.","301",NA
"Subsidiarität ist unser Leitgedanke für Europa.","301",NA
"Wir wollen gemeinsam mit unseren Europäischen Partnern die Pandemievorsorge und - bereitschaft in der Europäischen Union weiter verbessern.","504",NA
"Deshalb setzen wir uns dafür ein, die Arbeiten an der Gesundheitsunion zügig abzuschließen.","108",NA
"Durch die nachhaltige Stärkung des Europäischen Zentrums für die Prävention und Kontrolle von Krankheiten sowie der Europäischen Arzneimittelagentur, in guter Zusammenarbeit mit unseren nationalen Strukturen, wollen wir einen klaren EU-Mehrwert schaffen.","108",NA
"Ein wesentlicher Baustein wird die Sicherstellung der Versorgung mit Impfstoffen und krisenrelevanten Arzneimitteln und Medizinprodukten sein.","504",NA
"Daher werden wir den geplanten Aufbau einer Europäischen Gesundheitskrisenagentur (HERA) konstruktiv begleiten und uns mit unseren Partnern dafür einsetzen, die Abhängigkeit der EU von Drittstaaten zu reduzieren.","108",NA
"Europäische Demokratie stärken","H",NA
"Die Achtung von Demokratie und Rechtsstaatlichkeit sowie die Werte der liberalen Demokratie gehören zu den Grundfesten der Europäischen Union.","202.1",NA
"Hierzu gehört auch die Transparenz der europäischen Gesetzgebung für die Bürgerinnen und Bürger, die demokratischer und insgesamt bürgernäher werden muss.","202.1",NA
"Wir setzen uns für neue Dialogformate zur Rechtsstaatlichkeit und zur konsequenten Ahndung von Verstößen ein - bis hin zur Streichung von EU-Mitteln und dem Entzug des Stimmrechts.","605.1",NA
"Wie die nationalen Parlamente muss auch das Europäische Parlament das Recht haben, eigene Gesetzentwürfe einzubringen.","108",NA
"So werden wir das Herzstück der europäischen Demokratie, das gemeinsam gewählte Europäische Parlament, weiter stärken.","108",NA
"Wir setzen uns für die Einführung eines europäischen Wahlrechts mit einer Sperrklausel zur nächsten Europawahl ein.","108",NA
"Für ein arbeitsfähiges Parlament darf es keine Zersplitterung des Parlaments durch Kleinstparteien geben.","108",NA
"Um Exekutive und Parlament enger zu verbinden, drängen wir auf eine Stärkung des Spitzenkandidatenprinzips bei der Besetzung der Kommissionsspitze.","108",NA
"Wir setzen uns darüber hinaus für eine Verkleinerung der Europäischen Kommission ein.","110",NA
"Europäische Handlungsfähigkeit muss das entscheidende Leitprinzip sein.","108",NA
"Wir werden die europapolitische Koordinierung der Bundesregierung weiter ausbauen, vereinfachen und stärken.","108",NA
"Denn Deutschlands Stärke ist fest mit Europas Handlungsfähigkeit verbunden.","108",NA
"Deshalb wollen wir damit die Positionen Deutschlands zum Wohle Europas klar formulieren und wirksam vertreten.","108",NA
"Für eine bessere Rechtssetzung und den Abbau von Bürokratiekosten weiten wir die Folgenabschätzung auf europäischer Ebene aus.","303",NA
"Europa für die Jugend erlebbar machen","H",NA
"Wir setzen uns dafür ein, dass die Jugend Europas die Vorteile der Europäischen Union unmittelbar erleben kann.","108",NA
"Austauschprogramme wollen wir ausbauen.","108",NA
"Das Interrail-Ticket im Rahmen des „DiscoverEU“-Programms soll es künftig für jeden 18-Jährigen kostenlos geben.","108",NA
"Wir wollen den Mitteleinsatz für ErasmusPlus verdoppeln.","108",NA
"Denn der europäische Bildungsraum und der Aktionsplan für digitale Bildung sind für die wirtschaftliche Erholung Europas und für künftiges Wachstum von entscheidender Bedeutung.","410",NA
"Das Programm ErasmusPlus leistet hierzu einen wichtigen Beitrag.","108",NA
"Damit Europa im Großen und im Kleinen erlebbarer wird, fördern wir die grenzüberschreitende Zusammenarbeit.","108",NA
"So können mehr persönliche Begegnungen ermöglicht werden - in Schule, Ausbildung, Studium und Beruf.","108",NA
"Zur Stärkung der europäischen Öffentlichkeit wollen wir zudem die Rechtsform eines europäischen Vereins einführen, um die grenzüberschreitende Zusammenarbeit in Zivilgesellschaft, Kultur und Sport voranzutreiben.","108",NA
"3.Neuer Wohlstand - mit nachhaltigem Wachstum zum klimaneutralen Industrieland","H",NA
"Unser Unions- Versprechen: Wir werden unsere Wirtschaft wieder in Schwung bringen","410",NA
"und für sichere und zukunftsfähige Arbeitsplätze sorgen.","701",NA
"Dabei verbinden wir nachhaltiges Wachstum,","416.2",NA
"Klimaschutz","501",NA
"und soziale Sicherheit miteinander.","504",NA
"Wir wollen Interessen zusammenführen und nicht gegeneinander ausspielen.","606.1",NA
"Mehr denn je wird dieser Grundsatz unsere Politik, unser Handeln und Entscheiden leiten.","606.1",NA
"Die Corona-Pandemie hat auch in Deutschland zu einem massiven Wirtschaftseinbruch geführt.","408",NA
"Wir konnten die Wirtschaft stabilisieren und Arbeitsplätze sichern, weil wir in einer großen gemeinsamen Kraftanstrengung schnell und entschlossen gehandelt haben.","305.1",NA
"Gleichzeitig hat die Pandemie gezeigt, dass unser Land in einigen Bereichen nicht schnell, nicht agil und nicht mutig genug ist.","303",NA
"Zu oft stellen wir den Fleißigen, den Tüchtigen und den Mutigen - im Handwerk, im Mittelstand und in den freien Berufen sowie in der Kultur- und Kreativszene - unnötige Hürden in den Weg, anstatt ihnen den Weg frei zu machen und ihrem Können und ihren Ideen zu vertrauen.","402",NA
"Der Weg vom Problem zur Lösung führt zu oft und zu lange durch ein Dickicht voller Vorschriften und Bedenken.","401",NA
"Es reicht nicht aus, nur an ein paar Stellschrauben zu drehen.","408",NA
"Wir brauchen ein Modernisierungsjahrzehnt in Deutschland.","411",NA
"Wir müssen die Weichen neu stellen.","411",NA
"Dabei werden wir noch stärker auf die Prinzipien der Sozialen Marktwirtschaft setzen.","403",NA
"Sie verbindet Freiheit mit Sicherheit, Eigenverantwortung mit Gemeinwohl, wirtschaftliche Dynamik mit sozialem Ausgleich.","403",NA
"Sie setzt auf Machen statt Meckern, auf Offenheit statt Abschottung, auf Erwirtschaften statt Verteilen, auf Ideen statt Verbote.","403",NA
"Auf diese Prinzipien setzen wir auch im Kampf gegen den Klimawandel.","501",NA
"Wir wollen jetzt, in diesem Jahrzehnt, die entscheidenden Schritte gehen, damit Deutschland bis 2045 ein klimaneutrales Industrieland wird.","501",NA
"Unser christliches Menschenbild verpflichtet uns zur Bewahrung der Schöpfung und zum verantwortlichen Handeln gegenüber unseren Mitmenschen, gegenüber der Umwelt und gegenüber den zukünftigen Generationen.","603",NA
"Wir wollen weiter Industrieland bleiben","410",NA
"und hochqualifizierte industrielle Arbeitsplätze erhalten -","701",NA
"gemeinsam mit der Wirtschaft und den Sozialpartnern","405",NA
"und ohne Überforderung der Verbraucherinnen und Verbraucher.","403",NA
"Soziale Marktwirtschaft als Erfolgsmodell fortschreiben","H",NA
"Die Soziale Marktwirtschaft ist die Wirtschaftsordnung unserer freiheitlichen Demokratie.","403",NA
"Sie ist Fundament unseres Erfolgs als innovative, leistungsfähige und nachhaltige Volkswirtschaft.","403",NA
"Sie verbindet Chancen für den Einzelnen mit sozialer Sicherheit in unserer Gesellschaft.","403",NA
"Sie ist die Ordnung, die wie keine andere Ökonomie, Ökologie und Soziales in Einklang bringt.","403",NA
"Auf ihrer Grundlage haben Generationen von Frauen und Männern mit Bildung, Fleiß und Leistung, Verantwortungsbereitschaft und Engagement Deutschland zu einer der wohlhabendsten Nationen der Welt gemacht;","601.1",NA
"zu einem weltweit bewunderten ökonomischen und ökologischen Vorbild;","601.1",NA
"zur Heimat hunderttausender Unternehmen, die mit ihrer Wettbewerbsfähigkeit und Innovationskraft zum gesellschaftlichen Wohlstand und zur sozialen Sicherheit beitragen.","402",NA
"Diese Erfolgsgeschichte wollen wir fortschreiben und die Leitplanken der Sozialen Marktwirtschaft erneuern.","403",NA
"Auch in Zukunft werden wir Wirtschaftskompetenz mit praktizierter Solidarität und effizientem Schutz der Umwelt und des Klimas verbinden.","403",NA
"Die nachhaltige, soziale, ökologische und digitale Marktwirtschaft ist unsere Soziale Marktwirtschaft des 21. Jahrhunderts.","403",NA
"Wir setzen auf Vertrauen in die Menschen, auf Freiheit statt Bevormundung, auf Freiräume statt Gängelung.","201.1",NA
"Wir setzen auf funktionierenden Wettbewerb, der Menschen die Chance gibt, das Beste aus ihren Fähigkeiten zu machen.","401",NA
"Gerade auch im Zeitalter der Globalisierung und Digitalisierung setzen wir auf die Ordnung des Marktes durch den Staat.","403",NA
"Ein starker Staat ordnet die Wirtschaft und bestimmt die Regeln,","403",NA
"nimmt aber selbst nicht am Geschehen teil.","401",NA
"3.1.Unser Entfesselungspaket für die Wirtschaft","H",NA
"Ganz gleich, ob Selbstständige und kleine, mittlere oder große Unternehmen: In unserem Modernisierungsjahrzehnt müssen wir es schaffen, dass sie sich mehr auf ihr Kerngeschäft konzentrieren und neue Ideen umsetzen können.","402",NA
"Ein modernes Deutschland ist auch eines, das Erfinderreichtum und Unternehmertum mehr Freiräume lässt.","402",NA
"Wir werden daher ein umfangreiches Entfesselungspaket auf den Weg bringen, das Unternehmen von Steuern und Bürokratie entlastet sowie Planungs- und Genehmigungsverfahren beschleunigt.","402",NA
"Unser Ziel: Die Macherinnen und Macher sollen ihre Tatkraft zuallererst dafür einsetzen, erfolgreich zu wirtschaften und nicht für die Erfüllung bürokratischer Pflichten.","402",NA
"Denn das bringt unser Land voran.","402",NA
"Neue Belastungen verhindern","H",NA
"Für uns ist klar: Damit die Wirtschaft wieder in Schwung kommt und wir gemeinsam neuen Wohlstand schaffen können, dürfen Unternehmen keine neuen Belastungen auferlegt werden.","402",NA
"Wir wollen die Lohnzusatzkosten auf einem stabilen Niveau von maximal 40 Prozent halten.","402",NA
"Wir bleiben auch in Zukunft beim Grundsatz „Entlasten statt Belasten“.","402",NA
"Gerade nach der Pandemie sind Steuererhöhungen der falsche Weg.","410",NA
"Sie stehen dem notwendigen Aufschwung unserer Wirtschaft entgegen.","410",NA
"Wir werden den Solidaritätszuschlag für alle schrittweise abschaffen","505",NA
"und gleichzeitig kleine und mittlere Einkommen bei der Einkommensteuer entlasten.","701",NA
"Wir treten entschieden allen Überlegungen zur Einführung neuer Substanzsteuern wie der Vermögensteuer oder der Erhöhung der Erbschaftssteuer entgegen.","401",NA
"Beides würde vor allem auch die wirtschaftliche Substanz Deutschlands gefährden","410",NA
"und Arbeitsplätze kosten.","701",NA
"Unternehmensbesteuerung wettbewerbsfähig gestalten","H",NA
"Deutschland droht mit einer der höchsten Unternehmensbelastung der Welt zurückzufallen.","402",NA
"Weltspitze bei der Steuerbelastung und Weltspitze bei der Wettbewerbsfähigkeit - das passt auf Dauer nicht zusammen.","402",NA
"Wir werden daher mit einer Unternehmenssteuerreform die Besteuerung modernisieren und wettbewerbsfähig machen.","402",NA
"Unser Ziel ist eine wettbewerbsfähige Unternehmensbesteuerung.","402",NA
"Wir wollen die Steuerlast für Gewinne, die im Unternehmen verbleiben, perspektivisch auf 25 Prozent deckeln.","402",NA
"Das schafft Investitions- und Innovationskraft für die anstehenden Herausforderungen.","402",NA
"Dabei wollen wir Rechtsformneutralität herstellen, ob für Einzelunternehmer, Personengesellschaft oder Kapitalgesellschaft.","402",NA
"Wir wollen die Thesaurierungsbegünstigung und die Anrechnung der Gewerbesteuer verbessern und die Niedrigbesteuerungsgrenze im Außensteuerrecht reduzieren.","402",NA
"Wir verbessern die steuerliche Verlustverrechnung.","402",NA
"Dazu erhöhen wir die Höchstbetragsgrenzen beim Verlustrücktrag und beim Verlustvortrag deutlich.","402",NA
"Wir verbessern die Abschreibungsregeln.","402",NA
"Dazu wollen wir die degressive Abschreibung für bewegliche Wirtschaftsgüter des Anlagevermögens wiedereinführen und die Abschreibungsregeln für digitale Zukunftstechnologien verbessern, wie zum Beispiel Investitionen in Serveranlagen, Künstliche Intelligenz, 3D-Druck oder die Fabrik 4.0.","402",NA
"Überflüssige Bürokratie abbauen","H",NA
"Wir werden Unternehmen von Bürokratiekosten in Milliardenhöhe entlasten.","402",NA
"Der Abbau überflüssiger Bürokratie wirkt wie ein Konjunkturprogramm und stärkt den Standort Deutschland.","410",NA
"Wir werden die Schwellenwerte für die Abgabe von Umsatzsteuervoranmeldungen erhöhen, die Ist-Versteuerung ausweiten und die Informations- und Statistikpflichten begrenzen.","402",NA
"Bei den Ausfuhrkontrollen wollen wir eine feste Bearbeitungsfrist von 30 Tagen einführen.","402",NA
"Im Arbeits- und Sozialrecht wollen wir die Schwellenwerte, die sich an der Betriebsgröße orientieren, so weit wie möglich vereinheitlichen und vereinfachen.","402",NA
"Wir werden ein bürokratiefreies Jahr nach Gründung einrichten und im zweiten Gründungsjahr bürokratische Belastungen auf ein Minimum reduzieren.","402",NA
"Die Ausnahmen sollen vor allem für ausgewählte steuerrechtliche Regeln und Dokumentationspflichten gelten.","402",NA
"Damit schaffen wir mehr Freiraum für Gründerinnen und Gründer.","402",NA
"Wir werden die steuerlichen Betriebsprüfungen beschleunigen und modernisieren, damit sie zeitnah, effizient und unbürokratisch erfolgen.","402",NA
"Dies entlastet die Steuerpflichtigen, deren steuerliche Berater sowie die Finanzverwaltung und schafft umfassende Rechtssicherheit.","402",NA
"Wir werden die steuer- und sozialabgabenfreien Sachzuwendungen für Arbeitnehmer ausweiten und vereinfachen, um auch hier bürokratische Pflichten abzubauen.","701",NA
"Um vor allem Mittelstand und Familienunternehmen zu entlasten, sollen Erfolgskontrolle, Praktikabilität und Erfüllungsaufwände von Gesetzen durch einen Praxis-Check - bei frühzeitiger Beteiligung der Wirtschaft - geprüft werden.","402",NA
"Innovative und weniger stark beschränkende Regelungen sollten in begrenzten Testräumen zunächst erprobt werden können.","401",NA
"Die von uns eingeführte Bürokratiebremse, das „One in, one out“-Prinzip, ist erfolgreich.","303",NA
"Danach müssen neue Bürokratiekosten, die sich auf die Wirtschaft auswirken, an anderer Stelle wieder eingespart werden.","416.2",NA
"Mit der Ausweiterung zu einer „One in, two out“-Regel sorgen wir für einen Entfesselungsschub.","401",NA
"Wir wollen Meldepflichten für die amtliche Statistik reduzieren.","303",NA
"Für Unternehmen bedeuten umfangreiche Statistikmeldungen einen hohen regelmäßigen Zeitaufwand, der zahlreiche Ressourcen bindet.","402",NA
"Der Meldeaufwand beträgt für die betroffenen Unternehmen insgesamt mehrere Millionen Stunden.","402",NA
"Gerade für viele Kleinst- und Kleinunternehmen sind die Meldepflichten eine überproportionale Belastung.","402",NA
